id,session_key,date,air_temperature,track_temperature,humidity,pressure,rainfall,wind_speed,wind_direction
1254,9157,2023-09-03T12:37:37.175000+00:00,28.7,43.3,44.0,1000.9,0,1.2,275
1255,9157,2023-09-03T12:39:37.190000+00:00,28.6,42.7,45.0,1000.9,0,1.2,233
1256,9157,2023-09-03T12:41:37.204000+00:00,28.6,42.6,44.0,1000.7,0,0.0,0
1257,9157,2023-09-03T12:43:37.203000+00:00,28.7,42.8,44.0,1000.7,0,0.6,339
1258,9157,2023-09-03T12:45:37.201000+00:00,28.8,42.8,43.0,1000.9,0,0.8,7
1259,9157,2023-09-03T12:47:37.200000+00:00,28.8,42.8,44.0,1000.7,0,1.0,140
1260,9157,2023-09-03T12:49:37.214000+00:00,28.9,43.4,44.0,1000.9,0,0.6,254
1261,9157,2023-09-03T12:51:37.213000+00:00,29.0,43.0,42.0,1000.9,0,1.0,301
1262,9157,2023-09-03T12:53:37.212000+00:00,28.8,42.7,44.0,1000.7,0,0.6,285
1263,9157,2023-09-03T12:55:37.210000+00:00,29.0,42.9,42.0,1000.7,0,1.7,47
1264,9157,2023-09-03T12:57:37.209000+00:00,28.9,43.0,43.0,1000.7,0,0.5,294
1265,9157,2023-09-03T12:59:37.208000+00:00,29.0,43.0,42.0,1000.7,0,1.2,8
1266,9157,2023-09-03T13:01:37.222000+00:00,29.1,42.7,42.0,1000.7,0,0.6,346
1267,9157,2023-09-03T13:03:37.220000+00:00,29.0,43.4,41.0,1000.7,0,1.7,28
1268,9157,2023-09-03T13:05:37.219000+00:00,29.0,43.4,41.0,1000.5,0,0.4,188
1269,9157,2023-09-03T13:07:37.218000+00:00,29.2,43.4,41.0,1000.5,0,0.4,251
1270,9157,2023-09-03T13:09:37.216000+00:00,29.4,43.5,41.0,1000.5,0,1.2,15
1271,9157,2023-09-03T13:11:37.215000+00:00,29.3,43.3,42.0,1000.5,0,0.4,209
1272,9157,2023-09-03T13:13:37.245000+00:00,29.3,43.0,44.0,1000.5,0,0.8,139
1273,9157,2023-09-03T13:15:37.259000+00:00,29.3,43.6,43.0,1000.5,0,0.6,285
1274,9157,2023-09-03T13:17:37.274000+00:00,29.2,43.4,44.0,1000.5,0,1.1,238
1275,9157,2023-09-03T13:19:37.272000+00:00,29.3,43.0,42.0,1000.5,0,0.8,223
1276,9157,2023-09-03T13:21:37.287000+00:00,29.3,42.7,42.0,1000.5,0,0.4,271
1277,9157,2023-09-03T13:23:37.301000+00:00,29.2,42.5,41.0,1000.4,0,1.3,341
1278,9157,2023-09-03T13:25:37.315000+00:00,29.2,43.1,40.0,1000.5,0,1.0,189
1279,9157,2023-09-03T13:27:37.361000+00:00,29.4,43.2,39.0,1000.4,0,1.3,23
1280,9157,2023-09-03T13:29:37.359000+00:00,29.5,43.1,41.0,1000.4,0,1.2,250
1281,9157,2023-09-03T13:31:37.358000+00:00,29.7,43.4,41.0,1000.2,0,1.7,164
1282,9157,2023-09-03T13:33:37.357000+00:00,29.7,43.6,42.0,1000.2,0,2.4,0
1283,9157,2023-09-03T13:35:37.355000+00:00,29.8,44.1,41.0,1000.4,0,0.6,178
1284,9157,2023-09-03T13:37:37.370000+00:00,29.9,43.9,41.0,1000.2,0,2.2,162
1285,9157,2023-09-03T13:39:37.368000+00:00,29.9,43.3,42.0,1000.4,0,1.7,8
1286,9157,2023-09-03T13:41:37.383000+00:00,29.9,43.7,41.0,1000.4,0,1.2,199
1287,9157,2023-09-03T13:43:37.366000+00:00,30.0,43.7,42.0,1000.4,0,2.0,258
1288,9157,2023-09-03T13:45:37.364000+00:00,30.0,43.9,40.0,1000.4,0,1.7,178
1289,9157,2023-09-03T13:47:37.363000+00:00,29.8,43.5,39.0,1000.4,0,1.5,268
1290,9157,2023-09-03T13:49:37.377000+00:00,29.8,43.6,40.0,1000.4,0,1.2,158
1291,9157,2023-09-03T13:51:37.360000+00:00,30.0,44.4,39.0,1000.4,0,1.6,180
1292,9157,2023-09-03T13:53:37.390000+00:00,30.0,44.0,39.0,1000.2,0,1.3,145
1293,9157,2023-09-03T13:55:37.373000+00:00,29.9,43.7,41.0,1000.2,0,1.3,178
1294,9157,2023-09-03T13:57:37.372000+00:00,29.9,43.5,41.0,1000.2,0,2.0,179
1295,9157,2023-09-03T13:59:37.386000+00:00,29.8,43.6,40.0,1000.2,0,1.6,156
1296,9157,2023-09-03T14:01:37.385000+00:00,29.9,43.4,40.0,1000.2,0,1.0,228
1297,9157,2023-09-03T14:03:37.384000+00:00,29.9,43.3,41.0,1000.2,0,0.8,112
1298,9157,2023-09-03T14:05:37.413000+00:00,29.7,42.5,42.0,1000.2,0,0.8,317
1299,9157,2023-09-03T14:07:37.412000+00:00,29.8,42.8,42.0,1000.2,0,1.3,193
1300,9157,2023-09-03T14:09:37.411000+00:00,29.9,42.6,41.0,1000.2,0,1.1,174
1301,9157,2023-09-03T14:11:37.441000+00:00,29.8,42.5,42.0,1000.2,0,1.5,164
1302,9157,2023-09-03T14:13:37.439000+00:00,29.8,42.6,41.0,1000.2,0,1.8,139
1303,9157,2023-09-03T14:15:37.454000+00:00,30.0,42.5,43.0,1000.2,0,1.8,208
1304,9157,2023-09-03T14:17:37.546000+00:00,30.0,42.8,40.0,1000.2,0,1.6,186
1305,9157,2023-09-03T14:19:37.482000+00:00,30.0,42.6,40.0,1000.2,0,1.3,168
1306,9157,2023-09-03T14:21:37.496000+00:00,30.1,42.9,41.0,1000.2,0,2.0,187
1307,9157,2023-09-03T14:23:37.511000+00:00,30.3,42.5,39.0,1000.2,0,1.3,188
1308,9157,2023-09-03T14:25:37.525000+00:00,30.1,42.5,39.0,1000.2,0,1.6,144
1309,9157,2023-09-03T14:27:37.524000+00:00,30.0,41.7,40.0,1000.2,0,1.1,161
1310,9157,2023-09-03T14:29:37.522000+00:00,30.0,41.8,41.0,1000.2,0,1.6,190
1311,9157,2023-09-03T14:31:37.537000+00:00,30.1,41.2,41.0,1000.2,0,1.7,161
1312,9157,2023-09-03T14:33:37.567000+00:00,30.0,41.0,41.0,1000.2,0,1.2,179
1313,9157,2023-09-03T14:35:37.581000+00:00,30.0,40.8,41.0,1000.2,0,1.7,161
1314,9165,2023-09-17T11:01:24.028000+00:00,30.0,38.3,68.0,1007.9,0,0.8,106
1315,9165,2023-09-17T11:03:24.042000+00:00,30.0,38.6,68.0,1008.0,0,1.2,198
1316,9165,2023-09-17T11:05:24.041000+00:00,30.0,38.4,68.0,1007.9,0,0.8,175
1317,9165,2023-09-17T11:07:24.055000+00:00,30.0,38.3,69.0,1008.0,0,1.2,194
1318,9165,2023-09-17T11:09:24.054000+00:00,30.0,38.6,67.0,1008.0,0,1.1,164
1319,9165,2023-09-17T11:11:24.052000+00:00,30.0,38.1,68.0,1008.0,0,0.8,166
1320,9165,2023-09-17T11:13:24.051000+00:00,30.0,38.1,67.0,1008.0,0,1.1,179
1321,9165,2023-09-17T11:15:24.050000+00:00,30.1,38.0,68.0,1008.0,0,1.2,0
1322,9165,2023-09-17T11:17:24.048000+00:00,30.2,37.7,67.0,1008.0,0,1.2,188
1323,9165,2023-09-17T11:19:24.078000+00:00,30.2,38.3,67.0,1008.0,0,1.3,182
1324,9165,2023-09-17T11:21:24.108000+00:00,30.1,37.5,68.0,1008.0,0,1.5,197
1325,9165,2023-09-17T11:23:24.107000+00:00,30.0,37.4,69.0,1007.9,0,0.6,189
1326,9165,2023-09-17T11:25:24.137000+00:00,29.9,37.7,69.0,1007.9,0,1.2,190
1327,9165,2023-09-17T11:27:24.151000+00:00,29.9,37.7,70.0,1008.0,0,1.2,171
1328,9165,2023-09-17T11:29:24.181000+00:00,29.9,37.6,70.0,1007.9,0,1.0,164
1329,9165,2023-09-17T11:31:24.195000+00:00,29.9,37.9,69.0,1007.9,0,1.1,192
1330,9165,2023-09-17T11:33:24.194000+00:00,29.9,37.7,69.0,1007.9,0,1.2,156
1331,9165,2023-09-17T11:35:24.193000+00:00,29.8,37.4,69.0,1007.9,0,1.2,160
1332,9165,2023-09-17T11:37:24.191000+00:00,29.8,37.1,69.0,1007.9,0,1.0,182
1333,9165,2023-09-17T11:39:24.190000+00:00,29.8,37.2,69.0,1008.0,0,0.8,167
1334,9165,2023-09-17T11:41:24.189000+00:00,29.8,37.5,70.0,1008.0,0,0.8,156
1335,9165,2023-09-17T11:43:24.203000+00:00,29.8,37.1,70.0,1007.9,0,1.2,127
1336,9165,2023-09-17T11:45:24.202000+00:00,29.8,36.7,70.0,1008.0,0,0.8,199
1337,9165,2023-09-17T11:47:24.200000+00:00,29.8,37.3,70.0,1008.0,0,0.8,155
1338,9165,2023-09-17T11:49:24.199000+00:00,29.8,37.5,70.0,1008.2,0,0.8,181
1339,9165,2023-09-17T11:51:24.198000+00:00,29.8,37.1,70.0,1008.2,0,1.1,203
1340,9165,2023-09-17T11:53:24.196000+00:00,29.8,37.1,70.0,1008.4,0,0.8,168
1341,9165,2023-09-17T11:55:24.195000+00:00,29.7,37.0,70.0,1008.4,0,1.5,199
1342,9165,2023-09-17T11:57:24.240000+00:00,29.7,37.4,71.0,1008.5,0,0.8,169
1343,9165,2023-09-17T11:59:24.270000+00:00,29.8,37.2,71.0,1008.5,0,0.8,178
1344,9165,2023-09-17T12:01:24.269000+00:00,29.8,36.9,71.0,1008.5,0,1.1,160
1345,9165,2023-09-17T12:03:24.299000+00:00,29.8,36.8,71.0,1008.7,0,1.3,178
1346,9165,2023-09-17T12:05:24.344000+00:00,29.8,36.7,72.0,1008.7,0,1.0,180
1347,9165,2023-09-17T12:07:24.327000+00:00,29.9,37.3,71.0,1008.7,0,1.0,168
1348,9165,2023-09-17T12:09:24.342000+00:00,29.9,37.2,71.0,1008.7,0,1.2,183
1349,9165,2023-09-17T12:11:24.340000+00:00,29.9,37.0,71.0,1008.7,0,1.2,163
1350,9165,2023-09-17T12:13:24.339000+00:00,30.0,36.8,72.0,1008.9,0,1.5,162
1351,9165,2023-09-17T12:15:24.338000+00:00,30.0,36.8,71.0,1008.9,0,1.6,163
1352,9165,2023-09-17T12:17:24.352000+00:00,30.0,36.3,72.0,1009.0,0,1.7,163
1353,9165,2023-09-17T12:19:24.351000+00:00,30.0,36.2,73.0,1009.0,0,1.2,175
1354,9165,2023-09-17T12:21:24.349000+00:00,30.0,36.8,72.0,1009.0,0,1.1,145
1355,9165,2023-09-17T12:23:24.348000+00:00,30.0,36.8,72.0,1009.0,0,1.5,181
1356,9165,2023-09-17T12:25:24.347000+00:00,30.1,36.6,72.0,1009.0,0,1.5,175
1357,9165,2023-09-17T12:27:24.345000+00:00,30.1,36.4,72.0,1009.0,0,1.6,169
1358,9165,2023-09-17T12:29:24.359000+00:00,30.1,36.4,72.0,1009.0,0,1.6,173
1359,9165,2023-09-17T12:31:24.358000+00:00,30.1,36.5,73.0,1009.0,0,1.2,189
1360,9165,2023-09-17T12:33:24.357000+00:00,30.0,36.4,73.0,1009.0,0,1.3,185
1361,9165,2023-09-17T12:35:24.355000+00:00,30.0,36.3,73.0,1009.2,0,1.5,197
1362,9165,2023-09-17T12:37:24.354000+00:00,30.0,36.2,72.0,1009.2,0,1.7,170
1363,9165,2023-09-17T12:39:24.352000+00:00,30.0,36.3,72.0,1009.2,0,1.2,174
1364,9165,2023-09-17T12:41:24.367000+00:00,30.0,36.2,72.0,1009.2,0,1.6,155
1365,9165,2023-09-17T12:43:24.350000+00:00,30.0,36.0,72.0,1009.2,0,1.6,160
1366,9165,2023-09-17T12:45:24.364000+00:00,29.9,36.1,73.0,1009.2,0,1.5,166
1367,9165,2023-09-17T12:47:24.362000+00:00,29.9,36.0,72.0,1009.2,0,1.7,171
1368,9165,2023-09-17T12:49:24.361000+00:00,29.9,36.2,72.0,1009.2,0,1.7,168
1369,9165,2023-09-17T12:51:24.360000+00:00,30.0,36.1,72.0,1009.2,0,1.5,176
1370,9165,2023-09-17T12:53:24.374000+00:00,30.0,35.7,73.0,1009.4,0,1.6,189
1371,9165,2023-09-17T12:55:24.404000+00:00,30.0,35.9,74.0,1009.2,0,1.0,181
1372,9165,2023-09-17T12:57:24.418000+00:00,30.0,35.9,74.0,1009.5,0,0.8,188
1373,9165,2023-09-17T12:59:24.417000+00:00,30.0,35.9,74.0,1009.4,0,0.8,163
1374,9165,2023-09-17T13:01:24.415000+00:00,30.0,35.9,74.0,1009.4,0,1.3,178
1375,9165,2023-09-17T13:03:24.414000+00:00,30.0,35.9,74.0,1009.5,0,1.5,166
1376,9165,2023-09-17T13:05:24.444000+00:00,29.9,35.4,74.0,1009.5,0,1.7,180
1377,9165,2023-09-17T13:07:24.458000+00:00,29.9,35.3,74.0,1009.7,0,1.7,165
1378,9165,2023-09-17T13:09:24.488000+00:00,29.8,35.5,74.0,1009.7,0,2.2,168
1379,9165,2023-09-17T13:11:24.502000+00:00,29.7,35.5,75.0,1009.7,0,1.8,171
1380,9165,2023-09-17T13:13:24.501000+00:00,29.8,35.5,75.0,1009.7,0,1.7,171
1381,9165,2023-09-17T13:15:24.499000+00:00,29.8,35.5,74.0,1009.7,0,2.0,167
1382,9165,2023-09-17T13:17:24.514000+00:00,29.7,34.8,74.0,1009.9,0,2.4,183
1383,9165,2023-09-17T13:19:24.512000+00:00,29.7,35.3,75.0,1009.9,0,2.2,153
1384,9165,2023-09-17T13:21:24.511000+00:00,29.6,35.3,74.0,1009.9,0,2.0,165
1385,9165,2023-09-17T13:23:24.510000+00:00,29.6,35.0,74.0,1009.9,0,2.4,163
1386,9165,2023-09-17T13:25:24.508000+00:00,29.5,34.9,75.0,1009.9,0,2.2,181
1387,9165,2023-09-17T13:27:24.507000+00:00,29.6,34.8,75.0,1009.9,0,1.7,167
1388,9165,2023-09-17T13:29:24.505000+00:00,29.6,34.9,75.0,1010.0,0,1.8,134
1389,9165,2023-09-17T13:31:24.520000+00:00,29.6,35.2,75.0,1010.0,0,1.8,156
1390,9165,2023-09-17T13:33:24.518000+00:00,29.7,35.3,75.0,1010.0,0,1.7,180
1391,9165,2023-09-17T13:35:24.517000+00:00,29.6,34.8,75.0,1010.0,0,2.0,162
1392,9165,2023-09-17T13:37:24.516000+00:00,29.6,34.6,76.0,1009.9,0,1.3,174
1393,9165,2023-09-17T13:39:24.514000+00:00,29.5,34.8,76.0,1010.0,0,1.8,167
1394,9165,2023-09-17T13:41:24.513000+00:00,29.6,34.8,76.0,1010.0,0,2.0,179
1395,9165,2023-09-17T13:43:24.511000+00:00,29.5,34.9,76.0,1010.2,0,2.0,160
1396,9165,2023-09-17T13:45:24.526000+00:00,29.5,35.2,76.0,1010.0,0,1.5,173
1397,9165,2023-09-17T13:47:24.524000+00:00,29.5,35.0,76.0,1010.0,0,1.7,168
1398,9165,2023-09-17T13:49:24.523000+00:00,29.5,34.9,76.0,1010.2,0,2.2,185
1399,9165,2023-09-17T13:51:24.522000+00:00,29.5,34.9,76.0,1010.0,0,2.5,184
1400,9165,2023-09-17T13:53:24.520000+00:00,29.5,35.0,76.0,1010.2,0,1.7,188
1401,9165,2023-09-17T13:55:24.519000+00:00,29.5,35.0,76.0,1010.2,0,1.5,0
1402,9173,2023-09-24T04:01:23.491000+00:00,27.3,45.8,46.0,1013.2,0,2.0,109
1403,9173,2023-09-24T04:03:23.489000+00:00,27.3,46.4,45.0,1013.2,0,2.7,124
1404,9173,2023-09-24T04:05:23.487000+00:00,27.7,45.8,45.0,1013.2,0,2.0,117
1405,9173,2023-09-24T04:07:23.485000+00:00,27.7,46.5,44.0,1013.2,0,2.7,125
1406,9173,2023-09-24T04:09:23.483000+00:00,27.5,45.7,45.0,1013.2,0,1.2,116
1407,9173,2023-09-24T04:11:23.480000+00:00,27.6,46.7,44.0,1013.0,0,2.0,124
1408,9173,2023-09-24T04:13:23.494000+00:00,27.5,46.1,44.0,1013.2,0,1.7,112
1409,9173,2023-09-24T04:15:23.492000+00:00,27.5,45.6,44.0,1013.0,0,2.5,107
1410,9173,2023-09-24T04:17:23.490000+00:00,27.5,46.1,43.0,1013.0,0,2.7,125
1411,9173,2023-09-24T04:19:23.472000+00:00,27.4,45.8,43.0,1013.0,0,2.5,114
1412,9173,2023-09-24T04:21:23.485000+00:00,27.6,46.1,42.0,1013.0,0,2.0,112
1413,9173,2023-09-24T04:23:23.499000+00:00,27.6,46.2,41.0,1013.0,0,1.8,100
1414,9173,2023-09-24T04:25:23.481000+00:00,27.6,46.0,42.0,1013.0,0,1.6,123
1415,9173,2023-09-24T04:27:23.495000+00:00,27.6,45.8,41.0,1013.0,0,2.4,121
1416,9173,2023-09-24T04:29:23.492000+00:00,27.6,45.7,41.0,1012.9,0,3.5,113
1417,9173,2023-09-24T04:31:23.490000+00:00,27.5,45.4,42.0,1013.0,0,2.9,127
1418,9173,2023-09-24T04:33:23.519000+00:00,27.3,45.4,40.0,1013.0,0,2.2,113
1419,9173,2023-09-24T04:35:23.517000+00:00,27.1,45.1,40.0,1013.0,0,2.5,110
1420,9173,2023-09-24T04:37:23.531000+00:00,27.1,45.0,41.0,1013.0,0,2.5,132
1421,9173,2023-09-24T04:39:23.544000+00:00,27.1,44.1,41.0,1013.0,0,2.4,131
1422,9173,2023-09-24T04:41:23.558000+00:00,27.1,43.8,41.0,1013.0,0,1.8,114
1423,9173,2023-09-24T04:43:23.587000+00:00,27.2,44.7,41.0,1013.0,0,1.8,100
1424,9173,2023-09-24T04:45:23.600000+00:00,27.1,44.6,41.0,1013.0,0,1.8,114
1425,9173,2023-09-24T04:47:23.598000+00:00,27.1,44.8,41.0,1013.0,0,1.7,113
1426,9173,2023-09-24T04:49:23.643000+00:00,27.2,44.6,41.0,1013.0,0,2.2,111
1427,9173,2023-09-24T04:51:23.641000+00:00,27.3,44.6,41.0,1013.0,0,2.7,106
1428,9173,2023-09-24T04:53:23.623000+00:00,27.5,44.4,41.0,1013.0,0,2.7,142
1429,9173,2023-09-24T04:55:23.637000+00:00,27.4,44.4,41.0,1012.9,0,1.7,112
1430,9173,2023-09-24T04:57:23.634000+00:00,27.3,44.3,41.0,1013.0,0,3.0,116
1431,9173,2023-09-24T04:59:23.648000+00:00,27.2,44.1,41.0,1013.0,0,3.0,112
1432,9173,2023-09-24T05:01:23.646000+00:00,27.1,43.8,43.0,1013.0,0,2.5,112
1433,9173,2023-09-24T05:03:23.644000+00:00,27.0,43.9,42.0,1013.0,0,2.0,147
1434,9173,2023-09-24T05:05:23.642000+00:00,27.0,43.9,42.0,1013.0,0,2.5,138
1435,9173,2023-09-24T05:07:23.655000+00:00,27.1,44.1,39.0,1013.0,0,2.7,119
1436,9173,2023-09-24T05:09:23.637000+00:00,27.1,43.5,42.0,1013.0,0,1.5,110
1437,9173,2023-09-24T05:11:23.651000+00:00,27.2,43.7,42.0,1013.0,0,2.5,136
1438,9173,2023-09-24T05:13:23.649000+00:00,27.2,43.2,43.0,1013.0,0,3.0,133
1439,9173,2023-09-24T05:15:23.647000+00:00,27.2,42.6,43.0,1013.0,0,2.0,133
1440,9173,2023-09-24T05:17:23.644000+00:00,27.1,42.4,43.0,1013.0,0,2.4,123
1441,9173,2023-09-24T05:19:23.658000+00:00,27.1,43.0,42.0,1013.0,0,1.2,106
1442,9173,2023-09-24T05:21:23.640000+00:00,27.1,43.0,41.0,1012.9,0,1.7,9
1443,9173,2023-09-24T05:23:23.654000+00:00,27.1,43.5,40.0,1012.9,0,1.5,155
1444,9173,2023-09-24T05:25:23.683000+00:00,27.2,43.3,41.0,1012.7,0,1.6,145
1445,9173,2023-09-24T05:27:23.712000+00:00,27.3,43.4,41.0,1012.7,0,1.2,97
1446,9173,2023-09-24T05:29:23.710000+00:00,27.4,43.1,41.0,1012.9,0,1.6,132
1447,9173,2023-09-24T05:31:23.708000+00:00,27.3,43.0,40.0,1012.7,0,0.8,85
1448,9173,2023-09-24T05:33:23.705000+00:00,27.2,43.1,40.0,1012.9,0,1.1,308
1449,9173,2023-09-24T05:35:23.719000+00:00,27.3,43.0,40.0,1012.9,0,0.8,141
1450,9173,2023-09-24T05:37:23.701000+00:00,27.3,42.8,42.0,1012.9,0,1.0,128
1451,9173,2023-09-24T05:39:23.715000+00:00,27.3,42.5,43.0,1012.9,0,0.8,199
1452,9173,2023-09-24T05:41:23.728000+00:00,27.3,42.3,42.0,1012.9,0,1.0,134
1453,9173,2023-09-24T05:43:23.757000+00:00,27.3,40.8,43.0,1013.0,0,1.7,20
1454,9173,2023-09-24T05:45:23.771000+00:00,27.3,40.5,41.0,1012.9,0,1.8,100
1455,9173,2023-09-24T05:47:23.784000+00:00,27.4,40.2,39.0,1012.9,0,1.8,326
1456,9173,2023-09-24T05:49:23.798000+00:00,27.4,39.6,39.0,1012.9,0,1.0,3
1457,9173,2023-09-24T05:51:23.796000+00:00,27.4,39.1,40.0,1012.9,0,0.8,131
1458,9173,2023-09-24T05:53:23.825000+00:00,27.3,38.7,42.0,1012.9,0,1.0,161
1459,9173,2023-09-24T05:55:23.791000+00:00,27.4,38.2,42.0,1012.9,0,1.7,114
1460,9173,2023-09-24T05:57:23.805000+00:00,27.4,38.4,40.0,1012.9,0,1.1,351
1461,9173,2023-09-24T05:59:23.803000+00:00,27.4,38.4,40.0,1012.9,0,0.5,112
1462,9173,2023-09-24T06:01:23.801000+00:00,27.4,38.1,41.0,1012.9,0,1.8,136
1463,9173,2023-09-24T06:03:23.799000+00:00,27.3,37.8,41.0,1012.7,0,1.2,72
1464,9173,2023-09-24T06:05:23.812000+00:00,27.2,37.7,41.0,1012.7,0,1.5,97
1465,9173,2023-09-24T06:07:23.794000+00:00,27.3,37.4,42.0,1012.7,0,1.0,69
1466,9173,2023-09-24T06:09:23.808000+00:00,27.3,37.4,41.0,1012.7,0,0.6,297
1467,9173,2023-09-24T06:11:23.821000+00:00,27.3,38.0,42.0,1012.7,0,1.5,115
1468,9173,2023-09-24T06:13:23.835000+00:00,27.3,37.0,45.0,1012.7,0,1.7,157
1469,9173,2023-09-24T06:15:23.864000+00:00,27.3,37.3,44.0,1012.7,0,1.0,110
1470,9173,2023-09-24T06:17:23.862000+00:00,27.4,37.2,44.0,1012.7,0,1.2,63
1471,9173,2023-09-24T06:19:23.860000+00:00,27.3,37.4,45.0,1012.7,0,1.6,108
1472,9173,2023-09-24T06:21:23.873000+00:00,27.1,36.9,44.0,1012.7,0,1.8,114
1473,9173,2023-09-24T06:23:23.871000+00:00,27.1,36.9,44.0,1012.9,0,2.7,93
1474,9173,2023-09-24T06:25:23.900000+00:00,27.2,36.7,45.0,1012.9,0,1.3,129
1475,9173,2023-09-24T06:27:23.914000+00:00,27.1,36.6,46.0,1012.7,0,2.2,104
1476,9173,2023-09-24T06:29:23.927000+00:00,27.2,36.6,47.0,1012.9,0,1.5,116
1477,9173,2023-09-24T06:31:23.941000+00:00,27.2,36.7,47.0,1012.9,0,1.8,114
1478,9173,2023-09-24T06:33:23.939000+00:00,27.2,36.8,46.0,1012.9,0,1.7,112
1479,9173,2023-09-24T06:35:23.952000+00:00,27.0,36.3,47.0,1012.9,0,1.3,134
1480,9173,2023-09-24T06:37:23.950000+00:00,26.9,36.2,49.0,1012.7,0,2.9,149
1481,9220,2023-10-07T16:34:15.954000+00:00,32.3,36.6,56.0,1007.7,0,2.7,309
1482,9220,2023-10-07T16:36:15.953000+00:00,32.3,36.4,57.0,1007.7,0,2.7,311
1483,9220,2023-10-07T16:38:15.967000+00:00,32.3,36.4,56.0,1007.7,0,2.2,320
1484,9220,2023-10-07T16:40:15.981000+00:00,32.2,36.7,57.0,1007.7,0,2.0,312
1485,9220,2023-10-07T16:42:16.011000+00:00,32.2,36.5,57.0,1007.7,0,2.2,303
1486,9220,2023-10-07T16:44:15.994000+00:00,32.2,36.5,57.0,1007.7,0,1.7,305
1487,9220,2023-10-07T16:46:16.008000+00:00,32.2,36.5,57.0,1007.7,0,2.4,306
1488,9220,2023-10-07T16:48:16.007000+00:00,32.1,36.5,57.0,1007.7,0,2.2,311
1489,9220,2023-10-07T16:50:16.021000+00:00,32.1,36.4,58.0,1007.7,0,2.0,314
1490,9220,2023-10-07T16:52:16.004000+00:00,32.1,36.3,58.0,1007.7,0,2.0,316
1491,9220,2023-10-07T16:54:16.003000+00:00,32.0,36.4,57.0,1007.7,0,1.5,347
1492,9220,2023-10-07T16:56:16.002000+00:00,32.0,36.4,58.0,1007.7,0,2.2,315
1493,9220,2023-10-07T16:58:16.016000+00:00,32.0,36.2,58.0,1007.7,0,1.7,329
1494,9220,2023-10-07T17:00:16.015000+00:00,32.0,36.3,58.0,1007.7,0,1.8,302
1495,9220,2023-10-07T17:02:16.013000+00:00,32.0,36.2,58.0,1007.7,0,1.6,303
1496,9220,2023-10-07T17:04:16.012000+00:00,32.0,36.1,59.0,1007.9,0,2.4,338
1497,9220,2023-10-07T17:06:16.011000+00:00,32.0,36.4,59.0,1007.7,0,1.2,301
1498,9220,2023-10-07T17:08:16.009000+00:00,32.0,36.5,58.0,1007.7,0,1.7,329
1499,9220,2023-10-07T17:10:16.008000+00:00,32.0,36.3,59.0,1007.9,0,1.6,334
1500,9220,2023-10-07T17:12:16.022000+00:00,31.9,36.2,59.0,1007.9,0,2.2,307
1501,9220,2023-10-07T17:14:16.021000+00:00,31.9,35.9,59.0,1008.0,0,1.7,297
1502,9220,2023-10-07T17:16:16.035000+00:00,31.9,36.1,60.0,1007.9,0,2.2,310
1503,9220,2023-10-07T17:18:16.049000+00:00,31.8,36.1,59.0,1007.9,0,1.6,310
1504,9220,2023-10-07T17:20:16.079000+00:00,31.8,35.9,60.0,1008.0,0,1.6,306
1505,9220,2023-10-07T17:22:16.094000+00:00,31.7,35.9,60.0,1008.0,0,1.7,300
1506,9220,2023-10-07T17:24:16.124000+00:00,31.7,35.9,60.0,1008.0,0,2.0,311
1507,9220,2023-10-07T17:26:16.122000+00:00,31.7,35.9,61.0,1008.0,0,1.7,326
1508,9220,2023-10-07T17:28:16.121000+00:00,31.6,35.8,61.0,1008.0,0,2.0,306
1509,9220,2023-10-07T17:30:16.120000+00:00,31.7,35.7,61.0,1008.0,0,1.8,293
1510,9220,2023-10-07T17:32:16.165000+00:00,31.6,35.7,61.0,1008.0,0,1.7,319
1511,9220,2023-10-07T17:34:16.148000+00:00,31.6,35.6,61.0,1008.0,0,1.5,341
1512,9220,2023-10-07T17:36:16.162000+00:00,31.6,35.7,61.0,1008.0,0,1.3,339
1513,9220,2023-10-07T17:38:16.161000+00:00,31.6,35.7,61.0,1008.0,0,1.2,297
1514,9220,2023-10-07T17:40:16.160000+00:00,31.6,35.6,61.0,1008.0,0,1.0,269
1515,9220,2023-10-07T17:42:16.158000+00:00,31.6,35.6,61.0,1008.0,0,1.0,298
1516,9220,2023-10-07T17:44:16.157000+00:00,31.6,35.5,61.0,1008.0,0,0.6,269
1517,9220,2023-10-07T17:46:16.171000+00:00,31.6,35.5,61.0,1008.0,0,0.6,348
1518,9220,2023-10-07T17:48:16.154000+00:00,31.6,35.4,62.0,1008.0,0,1.1,150
1519,9220,2023-10-07T17:50:16.169000+00:00,31.6,35.8,61.0,1008.0,0,0.8,288
1520,9220,2023-10-07T17:52:16.167000+00:00,31.6,35.5,62.0,1008.0,0,0.8,293
1521,9220,2023-10-07T17:54:16.166000+00:00,31.6,36.0,61.0,1008.0,0,0.5,141
1522,9220,2023-10-07T17:56:16.165000+00:00,31.6,35.9,61.0,1008.0,0,0.6,296
1523,9220,2023-10-07T17:58:16.163000+00:00,31.5,35.2,62.0,1008.0,0,1.2,237
1524,9220,2023-10-07T18:00:16.162000+00:00,31.4,35.1,62.0,1008.0,0,1.6,286
1525,9220,2023-10-07T18:02:16.176000+00:00,31.4,35.0,62.0,1008.0,0,1.0,291
1526,9220,2023-10-07T18:04:16.175000+00:00,31.4,35.0,62.0,1008.0,0,0.8,298
