id,session_key,date,lap_number,category,flag,scope,message,driver_number
1028,9126,2023-07-09T14:20:46+00:00,12,Other,,,CAR 21 (DEV) TIME 1:33.985 DELETED - TRACK LIMITS AT TURN 15 LAP 10 15:18:53,
1029,9126,2023-07-09T14:21:40+00:00,12,Other,,,CAR 18 (STR) TIME 1:34.198 DELETED - TRACK LIMITS AT TURN 15 LAP 11 15:20:20,
1030,9126,2023-07-09T14:24:04+00:00,14,Other,,,CAR 4 (NOR) TIME 1:32.986 DELETED - TRACK LIMITS AT TURN 15 LAP 13 15:23:10,
1031,9126,2023-07-09T14:25:18+00:00,15,Other,,,CAR 4 (NOR) TIME 1:33.670 DELETED - TRACK LIMITS AT TURN 9 LAP 14 15:24:16,
1032,9126,2023-07-09T14:26:15+00:00,15,Other,,,CAR 63 (RUS) TIME 1:33.729 DELETED - TRACK LIMITS AT TURN 9 LAP 14 15:24:22,
1033,9126,2023-07-09T14:27:30+00:00,16,Other,,,CAR 20 (MAG) TIME 1:35.024 DELETED - TRACK LIMITS AT TURN 9 LAP 14 15:24:46,
1034,9126,2023-07-09T14:29:45+00:00,18,Other,,,CAR 2 (SAR) TIME 1:33.771 DELETED - TRACK LIMITS AT TURN 9 LAP 16 15:27:48,
1035,9126,2023-07-09T14:35:21+00:00,21,Other,,,CAR 20 (MAG) TIME 1:33.935 DELETED - TRACK LIMITS AT TURN 15 LAP 20 15:34:40,
1036,9126,2023-07-09T14:52:47+00:00,33,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,
1037,9126,2023-07-09T14:52:48+00:00,33,Other,,,DRS DISABLED IN ZONE 1,
1038,9126,2023-07-09T14:52:49+00:00,33,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 6,
1039,9126,2023-07-09T14:52:54+00:00,33,SafetyCar,,,VIRTUAL SAFETY CAR DEPLOYED,
1040,9126,2023-07-09T14:53:20+00:00,33,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,
1041,9126,2023-07-09T14:54:18+00:00,33,SafetyCar,,,SAFETY CAR DEPLOYED,
1042,9126,2023-07-09T14:58:13+00:00,35,Other,,,RECOVERY VEHICLE ON TRACK BETWEEN TURN 5 AND TURN 6,
1043,9126,2023-07-09T15:04:08+00:00,37,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,
1044,9126,2023-07-09T15:04:10+00:00,37,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,
1045,9126,2023-07-09T15:05:22+00:00,38,SafetyCar,,,SAFETY CAR IN THIS LAP,
1046,9126,2023-07-09T15:06:52+00:00,38,Flag,CLEAR,Track,TRACK CLEAR,
1047,9126,2023-07-09T15:08:00+00:00,39,Other,,,CAR 11 (PER) TIME 2:16.625 DELETED - TRACK LIMITS AT TURN 15 LAP 38 16:07:05,
1048,9126,2023-07-09T15:09:38+00:00,40,Other,,,TURN 15 INCIDENT INVOLVING CAR 18 (STR) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,
1049,9126,2023-07-09T15:10:15+00:00,41,Drs,,,DRS ENABLED,
1050,9126,2023-07-09T15:10:47+00:00,41,Other,,,CAR 18 (STR) TIME 1:32.306 DELETED - TRACK LIMITS AT TURN 15 LAP 39 16:08:39,
1051,9126,2023-07-09T15:13:46+00:00,43,Other,,,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 18 (STR) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,
1052,9126,2023-07-09T15:14:00+00:00,43,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 18 (STR) - TRACK LIMITS,18
1053,9126,2023-07-09T15:19:12+00:00,46,Other,,,TURN 16 INCIDENT INVOLVING CARS 10 (GAS) AND 18 (STR) NOTED - CAUSING A COLLISION,
1054,9126,2023-07-09T15:19:35+00:00,47,Other,,,FIA STEWARDS: TURN 16 INCIDENT INVOLVING CARS 10 (GAS) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION,
1055,9126,2023-07-09T15:20:32+00:00,47,Other,,,CAR 63 (RUS) TIME 1:31.718 DELETED - TRACK LIMITS AT TURN 15 LAP 45 16:17:44,
1056,9126,2023-07-09T15:21:14+00:00,48,Other,,,CAR 63 (RUS) TIME 1:31.984 DELETED - TRACK LIMITS AT TURN 15 LAP 46 16:19:16,
1057,9126,2023-07-09T15:21:19+00:00,48,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 63 (RUS) - TRACK LIMITS,63
1058,9126,2023-07-09T15:22:00+00:00,48,Other,,,CAR 4 (NOR) TIME 1:31.593 DELETED - TRACK LIMITS AT TURN 15 LAP 47 16:20:41,
1059,9126,2023-07-09T15:22:10+00:00,48,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 4 (NOR) - TRACK LIMITS,4
1060,9126,2023-07-09T15:24:06+00:00,50,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION,
1061,9126,2023-07-09T15:28:26.882000+00:00,52,SessionStatus,,,SESSION FINISHED,
1062,9126,2023-07-09T15:28:27+00:00,52,Flag,CHEQUERED,Track,CHEQUERED FLAG,
1063,9133,2023-07-23T12:10:00+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
1064,9133,2023-07-23T12:20:00+00:00,1,Other,,,PIT EXIT CLOSED,
1065,9133,2023-07-23T12:45:10+00:00,1,Other,,,RISK OF RAIN FOR F1 RACE IS 0%,
1066,9133,2023-07-23T12:57:38+00:00,1,Drs,,,DRS DISABLED,
1067,9133,2023-07-23T13:03:06+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
1068,9133,2023-07-23T13:03:06.133000+00:00,1,SessionStatus,,,SESSION STARTED,
1069,9133,2023-07-23T13:03:22+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,
1070,9133,2023-07-23T13:03:31+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
1071,9133,2023-07-23T13:04:15+00:00,1,Other,,,LAP 1 TURN 1 INCIDENT NOTED,
1072,9133,2023-07-23T13:06:37+00:00,3,Drs,,,DRS ENABLED,
1073,9133,2023-07-23T13:12:34+00:00,7,Other,,,FIA STEWARDS: LAP 1 TURN 1 INCIDENT UNDER INVESTIGATION,
1074,9133,2023-07-23T13:13:32+00:00,8,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 24 (ZHO) - CAUSING A COLLISION,
1075,9133,2023-07-23T13:13:45+00:00,8,Other,,,CAR 3 (RIC) TIME 1:26.073 DELETED - TRACK LIMITS AT TURN 4 LAP 7 15:12:31,
1076,9133,2023-07-23T13:15:33+00:00,9,Other,,,CAR 23 (ALB) TIME 1:28.053 DELETED - TRACK LIMITS AT TURN 4 LAP 8 15:13:54,
1077,9133,2023-07-23T13:18:53+00:00,12,Other,,,CAR 44 (HAM) TIME 1:25.153 DELETED - TRACK LIMITS AT TURN 4 LAP 11 15:17:57,
1078,9133,2023-07-23T13:20:43+00:00,13,Other,,,CAR 27 (HUL) TIME 1:26.188 DELETED - TRACK LIMITS AT TURN 4 LAP 12 15:19:34,
1079,9133,2023-07-23T13:25:02+00:00,16,Other,,,CAR 55 (SAI) TIME 1:28.509 DELETED - TRACK LIMITS AT TURN 4 LAP 15 15:23:44,
1080,9133,2023-07-23T13:33:19+00:00,22,Other,,,CAR 81 (PIA) TIME 1:23.972 DELETED - TRACK LIMITS AT TURN 4 LAP 21 15:32:21,
1081,9133,2023-07-23T13:35:11+00:00,23,Other,,,CAR 20 (MAG) TIME 1:26.014 DELETED - TRACK LIMITS AT TURN 4 LAP 22 15:34:16,
1082,9133,2023-07-23T13:35:22+00:00,23,Other,,,CAR 2 (SAR) TIME 1:25.999 DELETED - TRACK LIMITS AT TURN 4 LAP 22 15:34:17,
1083,9133,2023-07-23T13:40:56+00:00,27,Other,,,CAR 18 (STR) TIME 1:25.128 DELETED - TRACK LIMITS AT TURN 4 LAP 26 15:39:44,
1084,9133,2023-07-23T13:41:57+00:00,28,Other,,,CAR 11 (PER) TIME 1:25.650 DELETED - TRACK LIMITS AT TURN 4 LAP 27 15:41:01,
1085,9133,2023-07-23T13:47:39+00:00,32,Other,,,CAR 4 (NOR) TIME 1:24.289 DELETED - TRACK LIMITS AT TURN 4 LAP 31 15:46:18,
1086,9133,2023-07-23T13:49:02+00:00,33,Other,,,CAR 16 (LEC) TIME 1:24.565 DELETED - TRACK LIMITS AT TURN 4 LAP 32 15:48:08,
1087,9133,2023-07-23T13:50:25+00:00,34,Other,,,CAR 81 (PIA) TIME 1:24.768 DELETED - TRACK LIMITS AT TURN 4 LAP 33 15:49:13,
1088,9133,2023-07-23T13:52:36+00:00,35,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:52:35,3
1089,9133,2023-07-23T13:52:50+00:00,36,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:52:49,3
1090,9133,2023-07-23T13:57:27+00:00,39,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:57:26,20
1091,9133,2023-07-23T13:58:39+00:00,40,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:58:39,24
1092,9133,2023-07-23T13:59:10+00:00,40,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:59:09,23
1093,9133,2023-07-23T14:05:04+00:00,44,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:05:03,22
1094,9133,2023-07-23T14:05:27+00:00,45,Other,,,CAR 63 (RUS) TIME 1:23.697 DELETED - TRACK LIMITS AT TURN 11 LAP 43 16:04:15,
1095,9133,2023-07-23T14:07:17+00:00,46,Other,,,INCIDENT INVOLVING CAR 16 (LEC) NOTED - SPEEDING IN THE PIT LANE,
1096,9133,2023-07-23T14:07:46+00:00,46,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 16 (LEC) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,
1097,9133,2023-07-23T14:08:53+00:00,47,Other,,,CAR 81 (PIA) TIME 1:23.212 DELETED - TRACK LIMITS AT TURN 4 LAP 46 16:07:50,
1098,9133,2023-07-23T14:09:05+00:00,47,Other,,,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 46 16:07:59 (PIT),
1099,9133,2023-07-23T14:09:23+00:00,48,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 81 (PIA) - TRACK LIMITS,81
1100,9133,2023-07-23T14:09:49+00:00,48,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:09:48,20
1101,9133,2023-07-23T14:09:56+00:00,48,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 16 (LEC) - SPEEDING IN THE PIT LANE,
1102,9133,2023-07-23T14:10:20+00:00,48,Other,,,TURN 2 INCIDENT INVOLVING CARS 81 (PIA) AND 11 (PER) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,
1103,9133,2023-07-23T14:12:05+00:00,49,Other,,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 81 (PIA) AND 11 (PER) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,
1104,9133,2023-07-23T14:15:20+00:00,52,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:15:20,2
1105,9133,2023-07-23T14:15:28+00:00,52,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:15:27,20
1106,9133,2023-07-23T14:17:52+00:00,53,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:17:51,27
1107,9133,2023-07-23T14:18:46+00:00,54,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:18:46,24
1108,9133,2023-07-23T14:21:51+00:00,56,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:21:51,24
1109,9133,2023-07-23T14:22:05+00:00,56,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:22:04,3
1110,9133,2023-07-23T14:22:15+00:00,57,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:22:15,3
1111,9133,2023-07-23T14:24:16+00:00,58,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:24:16,77
1112,9133,2023-07-23T14:24:27+00:00,58,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:24:26,20
1113,9133,2023-07-23T14:24:47+00:00,58,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:24:47,22
1114,9133,2023-07-23T14:25:02+00:00,59,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:25:02,20
1115,9133,2023-07-23T14:25:05+00:00,59,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:25:04,22
1116,9133,2023-07-23T14:25:07+00:00,59,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:25:06,23
1117,9133,2023-07-23T14:25:42+00:00,59,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:25:41,22
1118,9133,2023-07-23T14:28:45+00:00,61,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:28:45,22
1119,9133,2023-07-23T14:28:56+00:00,61,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:28:55,24
1120,9133,2023-07-23T14:29:03+00:00,62,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:29:03,2
1121,9133,2023-07-23T14:29:12+00:00,62,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:29:11,20
1122,9133,2023-07-23T14:29:27+00:00,62,CarEvent,,,CAR 20 (MAG) MISSED THE APEX OF TURN 7,20
1123,9133,2023-07-23T14:30:41+00:00,63,Other,,,CAR 20 (MAG) TIME 1:27.626 DELETED - TRACK LIMITS AT TURN 7 LAP 60 16:29:04,
1124,9133,2023-07-23T14:31:15+00:00,63,Other,,,CAR 4 (NOR) TIME 1:23.878 DELETED - TRACK LIMITS AT TURN 5 LAP 62 16:29:58,
1125,9133,2023-07-23T14:31:20+00:00,63,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:31:19,2
1126,9133,2023-07-23T14:31:21+00:00,63,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:31:20,27
1127,9133,2023-07-23T14:33:26+00:00,65,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:33:26,27
1128,9133,2023-07-23T14:34:21+00:00,65,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:34:21,20
1129,9133,2023-07-23T14:34:22+00:00,65,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:34:22,18
1130,9133,2023-07-23T14:34:25+00:00,65,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:34:24,22
1131,9133,2023-07-23T14:34:54+00:00,66,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:34:54,2
1132,9133,2023-07-23T14:34:54+00:00,70,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:34:54,2
1133,9133,2023-07-23T14:35:39+00:00,66,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:35:38,27
1134,9133,2023-07-23T14:35:39+00:00,70,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:35:38,27
1135,9133,2023-07-23T14:36:52+00:00,67,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:36:52,20
1136,9133,2023-07-23T14:36:52+00:00,70,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:36:52,20
1137,9133,2023-07-23T14:38:39+00:00,69,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 10,
1138,9133,2023-07-23T14:38:39+00:00,70,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 10,
1139,9133,2023-07-23T14:38:47+00:00,69,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,
1140,9133,2023-07-23T14:38:47+00:00,70,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,
1141,9133,2023-07-23T14:39:02+00:00,69,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:39:01,2
1142,9133,2023-07-23T14:39:02+00:00,70,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:39:01,2
1143,9133,2023-07-23T14:39:18+00:00,69,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:39:17,2
1144,9133,2023-07-23T14:39:18+00:00,70,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:39:17,2
1145,9133,2023-07-23T14:39:25+00:00,69,CarEvent,,,CAR 2 (SAR) SPUN AND CONTINUED AT TURN 6,2
1146,9133,2023-07-23T14:39:25+00:00,70,CarEvent,,,CAR 2 (SAR) SPUN AND CONTINUED AT TURN 6,2
1147,9133,2023-07-23T14:40:22+00:00,70,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:40:21,3
1148,9133,2023-07-23T14:41:14+00:00,70,Flag,CHEQUERED,Track,CHEQUERED FLAG,
1149,9133,2023-07-23T14:41:15.003000+00:00,70,SessionStatus,,,SESSION FINISHED,
1150,9140,2023-07-29T14:22:16+00:00,1,Other,,,DRS DISABLED IN ZONE 1,
1151,9140,2023-07-29T14:22:44+00:00,1,Other,,,DRS ENABLED IN ZONE 1,
1152,9140,2023-07-29T14:27:34+00:00,1,Other,,,PINK HEAD PADDING MATERIAL MUST BE USED,
1153,9140,2023-07-29T14:32:51+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 7,
1154,9140,2023-07-29T14:32:52+00:00,1,Other,,,DRS DISABLED IN ZONE 1,
1155,9140,2023-07-29T14:33:11+00:00,1,Other,,,DRS ENABLED IN ZONE 1,
1156,9140,2023-07-29T14:33:11+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,
1157,9140,2023-07-29T14:35:00+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
1158,9140,2023-07-29T14:40:00+00:00,1,Other,,,PIT EXIT CLOSED,
1159,9140,2023-07-29T14:42:49+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 20,
1160,9140,2023-07-29T14:42:56+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 20,
1161,9140,2023-07-29T14:42:58+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 19,
1162,9140,2023-07-29T14:43:02+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 19,
1163,9140,2023-07-29T14:47:04+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 20,
1164,9140,2023-07-29T14:47:10+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 19,
1165,9140,2023-07-29T14:48:53+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 20,
1166,9140,2023-07-29T14:48:58+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 19,
1167,9140,2023-07-29T14:50:08+00:00,1,Other,,,RISK OF RAIN FOR F1 SPRINT IS 100%,
1168,9140,2023-07-29T14:59:38+00:00,1,Other,,,DELAYED START,
1169,9140,2023-07-29T15:00:24+00:00,1,Other,,,AWNINGS MAY BE USED,
1170,9140,2023-07-29T15:01:42+00:00,1,Other,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,
1171,9140,2023-07-29T15:01:46+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,
1172,9140,2023-07-29T15:05:09+00:00,1,Other,,,DELAYED START,
1173,9140,2023-07-29T15:06:35+00:00,1,Other,,,LOW GRIP CONDITIONS,
1174,9140,2023-07-29T15:06:37+00:00,1,Drs,,,DRS DISABLED,
1175,9140,2023-07-29T15:12:38+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,
1176,9140,2023-07-29T15:12:39+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,
1177,9140,2023-07-29T15:15:32+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,
1178,9140,2023-07-29T15:15:48+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 5,
1179,9140,2023-07-29T15:15:50+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,
1180,9140,2023-07-29T15:15:56+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,
1181,9140,2023-07-29T15:19:33+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,
1182,9140,2023-07-29T15:19:34+00:00,1,Other,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 20,
1183,9140,2023-07-29T15:19:37+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 20,
1184,9140,2023-07-29T15:20:05+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,
1185,9140,2023-07-29T15:20:08+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
1186,9140,2023-07-29T15:20:27+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,
1187,9140,2023-07-29T15:21:08+00:00,1,Other,,,FORMATION LAP WILL START AT 17:35,
1188,9140,2023-07-29T15:21:28+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
1189,9140,2023-07-29T15:21:34+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,
1190,9140,2023-07-29T15:21:46+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,
1191,9140,2023-07-29T15:22:01+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
1192,9140,2023-07-29T15:24:02+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,
1193,9140,2023-07-29T15:25:06+00:00,1,Other,,,FORMATION LAP WILL BE STARTED BEHIND THE SAFETY CAR ON WET-WEATHER TYRES,
1194,9140,2023-07-29T15:25:51+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,
1195,9140,2023-07-29T15:26:16+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
1196,9140,2023-07-29T15:26:25+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,
1197,9140,2023-07-29T15:27:12+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
1198,9140,2023-07-29T15:28:43+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 11,
1199,9140,2023-07-29T15:29:28+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,
1200,9140,2023-07-29T15:29:29+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
1201,9140,2023-07-29T15:29:54+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
1202,9140,2023-07-29T15:31:03+00:00,1,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 16,
1203,9140,2023-07-29T15:31:20+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,
1204,9140,2023-07-29T15:31:35+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,
1205,9140,2023-07-29T15:48:05+00:00,1,Other,,,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,
1206,9140,2023-07-29T15:50:37.813000+00:00,1,SessionStatus,,,SESSION STARTED,
1207,9140,2023-07-29T15:50:38+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
1208,9140,2023-07-29T15:56:23+00:00,3,Other,,,INCIDENT INVOLVING CAR 2 (SAR) NOTED - SPEEDING IN THE PIT LANE,
1209,9140,2023-07-29T15:56:40+00:00,3,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,
1210,9140,2023-07-29T15:56:56+00:00,3,SafetyCar,,,SAFETY CAR DEPLOYED,
1211,9140,2023-07-29T15:57:53+00:00,4,Other,,,RECOVERY VEHICLE ON TRACK AT TURN 11,
1212,9140,2023-07-29T15:58:34+00:00,4,Other,,,TURN 2 INCIDENT INVOLVING CARS 14 (ALO) AND 27 (HUL) NOTED - IMPEDING,
1213,9140,2023-07-29T16:00:13+00:00,4,Other,,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 14 (ALO) AND 27 (HUL) WILL BE INVESTIGATED AFTER THE SPRINT - IMPEDING,
1214,9140,2023-07-29T16:00:54+00:00,5,SafetyCar,,,SAFETY CAR IN THIS LAP,
1215,9140,2023-07-29T16:01:04+00:00,5,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
1216,9140,2023-07-29T16:01:15+00:00,5,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 2 (SAR) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,
1217,9140,2023-07-29T16:03:09+00:00,5,Flag,CLEAR,Track,TRACK CLEAR,
1218,9140,2023-07-29T16:03:30+00:00,5,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 20,
1219,9140,2023-07-29T16:03:42+00:00,6,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 20,
1220,9140,2023-07-29T16:04:01+00:00,6,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 2 (SAR) - SPEEDING IN THE PIT LANE,
1221,9140,2023-07-29T16:05:48+00:00,7,Other,,,TURN 15 INCIDENT INVOLVING CARS 11 (PER) AND 44 (HAM) NOTED - CAUSING A COLLISION,
1222,9140,2023-07-29T16:07:09+00:00,7,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
1223,9140,2023-07-29T16:07:16+00:00,7,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
1224,9140,2023-07-29T16:07:41+00:00,8,Other,,,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 11 (PER) AND 44 (HAM) UNDER INVESTIGATION - CAUSING A COLLISION,
