id,session_key,driver_id,driver_number,stint_number,compound,lap_start,lap_end,tyre_age_at_start
1339,9205,alonso,14,2,SOFT,2,2,4
1340,9205,perez,11,2,SOFT,2,2,0
1341,9205,russell,63,2,SOFT,2,2,4
1342,9205,sainz,55,2,SOFT,2,2,3
1343,9205,ocon,31,2,SOFT,2,2,4
1344,9205,bottas,77,2,SOFT,2,2,1
1345,9205,tsunoda,22,2,SOFT,2,2,4
1346,9205,gasly,10,2,SOFT,2,2,3
1347,9205,zhou,24,2,SOFT,2,2,1
1348,9205,sargeant,2,2,MEDIUM,2,2,1
1349,9205,hulkenberg,27,2,MEDIUM,2,2,0
1350,9205,max_verstappen,1,3,SOFT,3,27,3
1351,9205,norris,4,3,SOFT,3,27,0
1352,9205,hamilton,44,3,SOFT,3,18,3
1353,9205,alonso,14,3,SOFT,3,25,3
1354,9205,stroll,18,3,SOFT,3,22,3
1355,9205,russell,63,3,SOFT,3,19,3
1356,9205,perez,11,3,SOFT,3,20,3
1357,9205,sainz,55,3,SOFT,3,26,4
1358,9205,ocon,31,3,SOFT,3,14,3
1359,9205,tsunoda,22,3,SOFT,3,26,0
1360,9205,gasly,10,3,SOFT,3,26,3
1361,9205,bottas,77,3,SOFT,3,18,0
1362,9205,zhou,24,3,SOFT,3,15,0
1363,9205,sargeant,2,3,SOFT,3,17,0
1364,9205,hulkenberg,27,3,SOFT,3,21,3
1365,9205,piastri,81,2,MEDIUM,2,2,0
1366,9205,ricciardo,3,2,SOFT,2,2,3
1367,9205,piastri,81,3,MEDIUM,3,24,1
1368,9205,ricciardo,3,3,SOFT,3,26,4
1369,9205,ocon,31,4,MEDIUM,15,31,0
1370,9205,zhou,24,4,MEDIUM,16,22,0
1371,9205,sargeant,2,4,SOFT,18,44,0
1372,9205,hamilton,44,4,MEDIUM,19,46,0
1373,9205,bottas,77,4,MEDIUM,19,39,0
1374,9205,russell,63,4,MEDIUM,20,45,0
1375,9205,perez,11,4,MEDIUM,21,46,0
1376,9205,hulkenberg,27,4,SOFT,22,46,3
1377,9205,stroll,18,4,MEDIUM,23,52,0
1378,9205,alonso,14,4,MEDIUM,26,47,0
1379,9205,piastri,81,4,SOFT,25,52,2
1380,9205,sainz,55,4,MEDIUM,27,51,0
1381,9205,gasly,10,4,MEDIUM,27,46,0
1382,9205,tsunoda,22,4,MEDIUM,27,55,0
1383,9205,max_verstappen,1,4,MEDIUM,28,56,0
1384,9205,norris,4,4,MEDIUM,28,59,3
1385,9205,ricciardo,3,4,MEDIUM,27,55,0
1386,9205,ocon,31,5,SOFT,32,51,3
1387,9205,sargeant,2,5,SOFT,45,70,0
1388,9205,russell,63,5,SOFT,46,57,3
1389,9205,perez,11,5,SOFT,47,71,3
1390,9205,hamilton,44,5,SOFT,47,71,3
1391,9205,gasly,10,5,SOFT,47,71,0
1392,9205,hulkenberg,27,5,SOFT,47,70,0
1393,9205,alonso,14,5,SOFT,48,71,0
1394,9205,sainz,55,5,SOFT,52,71,3
1395,9205,ocon,31,6,SOFT,52,70,0
1396,9205,stroll,18,5,SOFT,53,71,2
1397,9205,piastri,81,5,SOFT,53,69,5
1398,9205,tsunoda,22,5,SOFT,56,71,0
1399,9205,max_verstappen,1,5,SOFT,57,71,0
1400,9205,ricciardo,3,5,SOFT,56,70,0
1401,9205,norris,4,5,SOFT,60,71,3
1402,9189,gasly,10,1,MEDIUM,1,17,0
1403,9189,piastri,81,1,HARD,1,16,1
1404,9189,leclerc,16,1,MEDIUM,1,21,0
1405,9189,perez,11,1,MEDIUM,1,1,0
1406,9189,ocon,31,1,MEDIUM,1,20,0
1407,9189,bottas,77,1,MEDIUM,1,1,0
1408,9189,russell,63,1,MEDIUM,1,15,0
1409,9189,max_verstappen,1,1,MEDIUM,1,16,0
1410,9189,hulkenberg,27,1,MEDIUM,1,12,0
1411,9189,tsunoda,22,1,SOFT,1,10,0
1412,9189,sargeant,2,1,MEDIUM,1,15,0
1413,9189,ricciardo,3,1,MEDIUM,1,17,0
1414,9189,albon,23,1,MEDIUM,1,16,0
1415,9189,stroll,18,1,SOFT,1,3,4
1416,9189,sainz,55,1,MEDIUM,1,3,0
1417,9189,hamilton,44,1,HARD,1,17,0
1418,9189,norris,4,1,MEDIUM,1,2,1
1419,9189,zhou,24,1,HARD,1,26,0
1420,9189,alonso,14,1,MEDIUM,1,1,0
1421,9189,kevin_magnussen,20,1,MEDIUM,1,14,0
1422,9189,perez,11,2,HARD,2,26,0
1423,9189,alonso,14,2,HARD,2,26,0
1424,9189,bottas,77,2,HARD,2,24,0
1425,9189,stroll,18,2,HARD,4,26,1
1426,9189,sainz,55,2,HARD,4,26,0
1427,9189,tsunoda,22,2,MEDIUM,11,21,0
1428,9189,hulkenberg,27,2,HARD,13,26,0
1429,9189,kevin_magnussen,20,2,HARD,15,26,0
1430,9189,russell,63,2,HARD,16,26,0
1431,9189,sargeant,2,2,HARD,16,50,0
1432,9189,max_verstappen,1,2,HARD,17,26,0
1433,9189,albon,23,2,HARD,17,50,0
1434,9189,piastri,81,2,HARD,17,43,1
1435,9189,gasly,10,2,HARD,18,50,0
1436,9189,ricciardo,3,2,HARD,18,50,0
1437,9189,hamilton,44,2,MEDIUM,18,26,0
1438,9189,ocon,31,2,HARD,21,50,0
1439,9189,leclerc,16,2,HARD,22,50,0
1440,9189,tsunoda,22,3,HARD,22,46,0
1441,9189,bottas,77,3,MEDIUM,25,50,0
1442,9189,perez,11,3,HARD,27,50,0
1443,9189,max_verstappen,1,3,HARD,27,50,0
1444,9189,stroll,18,3,HARD,27,50,0
1445,9189,sainz,55,3,HARD,27,50,0
1446,9189,russell,63,3,HARD,27,50,0
1447,9189,alonso,14,3,HARD,27,50,0
1448,9189,zhou,24,2,MEDIUM,27,50,0
1449,9189,kevin_magnussen,20,3,HARD,27,50,0
1450,9189,hulkenberg,27,3,HARD,27,45,0
1451,9189,hamilton,44,3,HARD,27,50,0
1452,9189,piastri,81,3,MEDIUM,44,50,1
1453,9197,kevin_magnussen,20,1,MEDIUM,1,5,0
1454,9197,perez,11,1,MEDIUM,1,17,0
1455,9197,hamilton,44,1,MEDIUM,1,15,0
1456,9197,norris,4,1,MEDIUM,1,14,0
1457,9197,zhou,24,1,MEDIUM,1,13,0
1458,9197,ocon,31,1,MEDIUM,1,15,0
1459,9197,tsunoda,22,1,MEDIUM,1,22,0
1460,9197,sainz,55,1,HARD,1,23,0
1461,9197,ricciardo,3,1,MEDIUM,1,7,0
1462,9197,russell,63,1,MEDIUM,1,14,0
1463,9197,bottas,77,1,HARD,1,29,0
1464,9197,gasly,10,1,MEDIUM,1,17,0
1465,9197,max_verstappen,1,1,MEDIUM,1,16,0
1466,9197,piastri,81,1,MEDIUM,1,13,0
1467,9197,alonso,14,1,MEDIUM,1,12,0
1468,9197,leclerc,16,1,MEDIUM,1,17,0
1469,9197,hulkenberg,27,1,MEDIUM,1,13,0
1470,9197,stroll,18,1,HARD,1,22,1
1471,9197,albon,23,1,MEDIUM,1,16,1
1472,9197,sargeant,2,1,MEDIUM,1,15,1
1473,9197,kevin_magnussen,20,2,HARD,6,22,0
1474,9197,ricciardo,3,2,HARD,8,31,0
1475,9197,alonso,14,2,HARD,13,36,1
1476,9197,piastri,81,2,HARD,14,36,0
1477,9197,hulkenberg,27,2,HARD,14,33,0
1478,9197,zhou,24,2,HARD,14,37,0
1479,9197,norris,4,2,HARD,15,33,0
1480,9197,russell,63,2,HARD,15,34,0
1481,9197,ocon,31,2,HARD,16,58,0
1482,9197,hamilton,44,2,HARD,16,35,0
1483,9197,sargeant,2,2,HARD,16,41,0
1484,9197,max_verstappen,1,2,HARD,17,43,0
1485,9197,albon,23,2,HARD,17,43,0
1486,9197,leclerc,16,2,HARD,18,35,0
1487,9197,perez,11,2,HARD,18,42,0
1488,9197,gasly,10,2,HARD,18,32,0
1489,9197,tsunoda,22,2,HARD,23,58,0
1490,9197,stroll,18,2,HARD,23,42,1
1491,9197,kevin_magnussen,20,3,HARD,23,57,0
1492,9197,sainz,55,2,HARD,24,56,0
1493,9197,bottas,77,2,MEDIUM,30,57,0
1494,9197,ricciardo,3,3,HARD,32,58,0
1495,9197,gasly,10,3,HARD,33,58,0
1496,9197,norris,4,3,HARD,34,58,0
1497,9197,hulkenberg,27,3,HARD,34,58,0
1498,9197,russell,63,3,HARD,35,58,0
1499,9197,leclerc,16,3,HARD,36,58,0
1500,9197,hamilton,44,3,HARD,36,58,0
1501,9197,piastri,81,3,HARD,37,58,0
1502,9197,alonso,14,3,HARD,37,58,1
1503,9197,zhou,24,3,MEDIUM,38,58,0
1504,9197,sargeant,2,3,HARD,42,58,0
1505,9197,perez,11,3,HARD,43,58,0
1506,9197,stroll,18,3,MEDIUM,43,58,0
1507,9197,max_verstappen,1,3,HARD,44,58,0
1508,9197,albon,23,3,HARD,44,58,0
1509,9197,sainz,55,3,SOFT,57,57,0
1510,9472,max_verstappen,1,1,SOFT,1,17,3
1511,9472,ricciardo,3,1,SOFT,1,13,3
1512,9472,alonso,14,1,SOFT,1,15,3
1513,9472,gasly,10,1,SOFT,1,12,0
1514,9472,piastri,81,1,SOFT,1,12,3
1515,9472,stroll,18,1,SOFT,1,9,0
1516,9472,hulkenberg,27,1,SOFT,1,1,0
1517,9472,tsunoda,22,1,SOFT,1,14,0
1518,9472,ocon,31,1,SOFT,1,10,0
1519,9472,norris,4,1,SOFT,1,13,3
1520,9472,sargeant,2,1,SOFT,1,10,0
1521,9472,bottas,77,1,SOFT,1,12,0
1522,9472,russell,63,1,SOFT,1,11,3
1523,9472,albon,23,1,SOFT,1,15,0
1524,9472,leclerc,16,1,SOFT,1,11,3
1525,9472,hamilton,44,1,SOFT,1,12,3
1526,9472,kevin_magnussen,20,1,SOFT,1,11,0
1527,9472,perez,11,1,SOFT,1,12,3
1528,9472,zhou,24,1,SOFT,1,9,0
1529,9472,sainz,55,1,SOFT,1,14,3
1530,9472,hulkenberg,27,2,HARD,2,20,0
1531,9472,zhou,24,2,HARD,10,28,0
1532,9472,stroll,18,2,HARD,10,27,0
1533,9472,ocon,31,2,HARD,11,30,0
1534,9472,sargeant,2,2,HARD,11,28,0
1535,9472,russell,63,2,HARD,12,31,0
1536,9472,leclerc,16,2,HARD,12,34,0
1537,9472,kevin_magnussen,20,2,HARD,12,32,0
1538,9472,perez,11,2,HARD,13,36,0
1539,9472,piastri,81,2,HARD,13,34,0
1540,9472,hamilton,44,2,HARD,13,33,0
1541,9472,bottas,77,2,HARD,13,30,0
1542,9472,gasly,10,2,HARD,13,31,0
1543,9472,norris,4,2,HARD,14,33,0
1544,9472,ricciardo,3,2,HARD,14,35,0
1545,9472,sainz,55,2,HARD,15,35,0
1546,9472,tsunoda,22,2,HARD,15,34,0
1547,9472,alonso,14,2,HARD,16,41,0
1548,9472,albon,23,2,HARD,16,36,0
1549,9472,max_verstappen,1,2,HARD,18,37,0
1550,9472,hulkenberg,27,3,HARD,21,41,0
1551,9472,stroll,18,3,HARD,28,57,0
1552,9472,zhou,24,3,HARD,29,56,0
1553,9472,sargeant,2,3,HARD,29,40,0
1554,9472,ocon,31,3,HARD,31,56,0
1555,9472,russell,63,3,HARD,32,57,0
1556,9472,bottas,77,3,HARD,31,56,0
1557,9472,gasly,10,3,HARD,32,43,0
1558,9472,kevin_magnussen,20,3,HARD,33,56,0
1559,9472,norris,4,3,HARD,34,57,0
1560,9472,hamilton,44,3,HARD,34,57,0
1561,9472,leclerc,16,3,HARD,35,57,0
1562,9472,piastri,81,3,HARD,35,57,0
1563,9472,tsunoda,22,3,HARD,35,56,0
1564,9472,sainz,55,3,HARD,36,57,0
1565,9472,ricciardo,3,3,SOFT,36,56,0
1566,9472,perez,11,3,SOFT,37,57,0
1567,9472,albon,23,3,HARD,37,56,0
1568,9472,max_verstappen,1,3,SOFT,38,57,0
1569,9472,alonso,14,3,HARD,42,57,0
1570,9472,sargeant,2,4,SOFT,41,55,0
1571,9472,hulkenberg,27,4,SOFT,42,56,0
1572,9472,gasly,10,4,SOFT,44,56,0
1573,9480,tsunoda,22,1,MEDIUM,1,7,0
1574,9480,sargeant,2,1,MEDIUM,1,7,0
1575,9480,perez,11,1,MEDIUM,1,7,0
1576,9480,albon,23,1,MEDIUM,1,7,0
1577,9480,russell,63,1,MEDIUM,1,7,0
1578,9480,stroll,18,1,MEDIUM,1,5,1
1579,9480,hamilton,44,1,MEDIUM,1,36,0
1580,9480,ricciardo,3,1,MEDIUM,1,7,0
1581,9480,alonso,14,1,MEDIUM,1,7,1
1582,9480,norris,4,1,MEDIUM,1,37,0
1583,9480,zhou,24,1,MEDIUM,1,41,0
1584,9480,gasly,10,1,MEDIUM,1,1,0
1585,9480,piastri,81,1,MEDIUM,1,7,0
1586,9480,kevin_magnussen,20,1,MEDIUM,1,7,0
1587,9480,ocon,31,1,MEDIUM,1,7,0
1588,9480,bottas,77,1,SOFT,1,7,0
1589,9480,max_verstappen,1,1,MEDIUM,1,7,0
1590,9480,hulkenberg,27,1,MEDIUM,1,33,0
1591,9480,leclerc,16,1,MEDIUM,1,7,0
1592,9480,bearman,38,1,SOFT,1,7,0
1593,9480,max_verstappen,1,2,HARD,8,50,0
1594,9480,perez,11,2,HARD,8,50,0
1595,9480,leclerc,16,2,HARD,8,50,0
1596,9480,alonso,14,2,HARD,8,50,1
1597,9480,piastri,81,2,HARD,8,50,1
1598,9480,russell,63,2,HARD,8,50,0
1599,9480,kevin_magnussen,20,2,HARD,8,50,0
1600,9480,tsunoda,22,2,HARD,8,49,0
1601,9480,bearman,38,2,HARD,8,50,0
1602,9480,albon,23,2,HARD,8,50,0
1603,9480,bottas,77,2,HARD,8,35,0
1604,9480,sargeant,2,2,HARD,8,49,0
1605,9480,ocon,31,2,HARD,8,49,0
1606,9480,ricciardo,3,2,HARD,8,49,0
1607,9480,hulkenberg,27,2,HARD,34,50,0
1608,9480,bottas,77,3,SOFT,36,49,0
1609,9480,hamilton,44,2,SOFT,37,50,3
1610,9480,norris,4,2,SOFT,38,50,1
1611,9480,zhou,24,2,SOFT,42,49,0
1612,9488,hulkenberg,27,1,HARD,1,17,0
1613,9488,leclerc,16,1,MEDIUM,1,9,0
1614,9488,perez,11,1,MEDIUM,1,14,0
1615,9488,tsunoda,22,1,MEDIUM,1,9,0
1616,9488,russell,63,1,MEDIUM,1,8,0
1617,9488,stroll,18,1,MEDIUM,1,8,1
1618,9488,alonso,14,1,HARD,1,17,1
1619,9488,albon,23,1,MEDIUM,1,6,0
1620,9488,ricciardo,3,1,SOFT,1,5,0
1621,9488,norris,4,1,MEDIUM,1,14,0
1622,9488,zhou,24,1,SOFT,1,6,1
1623,9488,sainz,55,1,MEDIUM,1,16,0
1624,9488,hamilton,44,1,SOFT,1,7,0
1625,9488,gasly,10,1,MEDIUM,1,17,0
1626,9488,piastri,81,1,MEDIUM,1,9,0
1627,9488,kevin_magnussen,20,1,MEDIUM,1,7,0
1628,9488,ocon,31,1,MEDIUM,1,9,0
1629,9488,bottas,77,1,MEDIUM,1,8,1
1630,9488,max_verstappen,1,1,MEDIUM,1,3,0
1631,9488,ricciardo,3,2,HARD,5,29,0
1632,9488,albon,23,2,HARD,6,27,0
1633,9488,zhou,24,2,HARD,6,35,1
1634,9488,hamilton,44,2,HARD,7,15,0
1635,9488,kevin_magnussen,20,2,HARD,7,33,0
1636,9488,russell,63,2,HARD,8,45,0
1637,9488,stroll,18,2,HARD,8,37,1
1638,9488,bottas,77,2,HARD,8,36,0
1639,9488,piastri,81,2,HARD,9,39,1
1640,9488,leclerc,16,2,HARD,9,34,0
1641,9488,tsunoda,22,2,HARD,9,36,0
1642,9488,ocon,31,2,HARD,9,16,0
1643,9488,norris,4,2,HARD,14,40,1
1644,9488,perez,11,2,HARD,14,35,0
1645,9488,sainz,55,2,HARD,16,41,0
1646,9488,ocon,31,3,HARD,16,42,0
1647,9488,alonso,14,2,MEDIUM,17,41,1
1648,9488,hulkenberg,27,2,MEDIUM,17,35,0
1649,9488,gasly,10,2,HARD,17,41,0
1650,9488,albon,23,3,HARD,27,57,0
1651,9488,ricciardo,3,3,HARD,29,57,0
1652,9488,kevin_magnussen,20,3,HARD,33,57,0
1653,9488,leclerc,16,3,HARD,34,58,0
1654,9488,perez,11,3,HARD,35,58,0
1655,9488,hulkenberg,27,3,HARD,35,58,0
1656,9488,zhou,24,3,HARD,35,57,0
1657,9488,tsunoda,22,3,HARD,36,58,0
1658,9488,bottas,77,3,HARD,36,57,0
1659,9488,stroll,18,3,HARD,37,58,0
1660,9488,piastri,81,3,HARD,39,58,1
1661,9488,norris,4,3,HARD,40,58,1
1662,9488,sainz,55,3,HARD,41,58,0
1663,9488,alonso,14,3,HARD,41,58,1
1664,9488,gasly,10,3,HARD,41,57,0
1665,9488,ocon,31,4,HARD,42,57,7
1666,9488,russell,63,3,HARD,45,56,0
1667,9496,max_verstappen,1,1,MEDIUM,1,1,0
1668,9496,piastri,81,1,MEDIUM,1,1,0
1669,9496,russell,63,1,MEDIUM,1,1,0
1670,9496,ricciardo,3,1,MEDIUM,,,0
1671,9496,norris,4,1,MEDIUM,1,1,0
1672,9496,hamilton,44,1,MEDIUM,1,1,0
1673,9496,tsunoda,22,1,MEDIUM,1,1,0
1674,9496,zhou,24,1,MEDIUM,1,1,0
1675,9496,bottas,77,1,SOFT,1,1,0
1676,9496,gasly,10,1,SOFT,1,1,0
1677,9496,albon,23,1,SOFT,,,0
1678,9496,alonso,14,1,SOFT,1,1,0
1679,9496,hulkenberg,27,1,SOFT,1,1,0
1680,9496,stroll,18,1,SOFT,1,1,0
1681,9496,perez,11,1,MEDIUM,1,1,0
1682,9496,leclerc,16,1,MEDIUM,1,1,0
1683,9496,ocon,31,1,SOFT,1,1,0
1684,9496,sargeant,2,1,SOFT,1,1,0
1685,9496,kevin_magnussen,20,1,MEDIUM,1,1,0
1686,9496,sainz,55,1,MEDIUM,1,1,0
1687,9496,max_verstappen,1,2,MEDIUM,2,16,1
1688,9496,perez,11,2,MEDIUM,2,15,1
1689,9496,norris,4,2,MEDIUM,2,11,0
1690,9496,sainz,55,2,MEDIUM,2,15,0
1691,9496,alonso,14,2,SOFT,2,13,1
1692,9496,piastri,81,2,MEDIUM,2,12,1
1693,9496,hamilton,44,2,HARD,2,23,0
1694,9496,leclerc,16,2,MEDIUM,2,26,0
1695,9496,russell,63,2,HARD,2,22,0
1696,9496,bottas,77,2,SOFT,2,6,0
1697,9496,hulkenberg,27,2,SOFT,2,5,1
1698,9496,tsunoda,22,2,SOFT,2,7,0
1699,9496,ocon,31,2,HARD,2,19,0
1700,9496,gasly,10,2,HARD,2,16,0
1701,9496,stroll,18,2,SOFT,2,12,0
1702,9496,kevin_magnussen,20,2,MEDIUM,2,22,0
1703,9496,sargeant,2,2,HARD,2,22,0
1704,9496,zhou,24,2,SOFT,2,7,0
1705,9496,hulkenberg,27,3,HARD,6,33,0
1706,9496,bottas,77,3,HARD,7,22,0
1707,9496,tsunoda,22,3,HARD,8,22,0
1708,9496,zhou,24,3,HARD,8,11,0
1709,9496,norris,4,3,HARD,12,26,0
1710,9496,zhou,24,4,HARD,12,12,4
1711,9496,piastri,81,3,HARD,13,32,0
1712,9496,stroll,18,3,MEDIUM,13,22,0
1713,9496,alonso,14,3,MEDIUM,14,33,0
1714,9496,perez,11,3,MEDIUM,16,33,0
1715,9496,sainz,55,3,MEDIUM,16,36,1
1716,9496,max_verstappen,1,3,MEDIUM,17,34,0
1717,9496,gasly,10,3,MEDIUM,17,32,0
1718,9496,ocon,31,3,HARD,20,33,0
1719,9496,russell,63,3,HARD,23,37,0
1720,9496,tsunoda,22,4,HARD,23,52,0
1721,9496,bottas,77,4,HARD,23,52,0
1722,9496,kevin_magnussen,20,3,HARD,23,52,0
1723,9496,sargeant,2,3,HARD,23,34,0
1724,9496,stroll,18,4,HARD,23,34,0
1725,9496,hamilton,44,3,HARD,24,39,0
1726,9496,leclerc,16,3,HARD,27,53,0
1727,9496,norris,4,4,HARD,27,53,0
1728,9496,piastri,81,4,HARD,33,53,0
1729,9496,gasly,10,4,HARD,33,52,0
1730,9496,perez,11,4,HARD,34,53,0
1731,9496,alonso,14,4,HARD,34,53,0
1732,9496,hulkenberg,27,4,HARD,34,52,0
1733,9496,ocon,31,4,MEDIUM,34,52,0
1734,9496,max_verstappen,1,4,HARD,35,53,0
1735,9496,stroll,18,5,SOFT,35,52,0
1736,9496,sargeant,2,4,MEDIUM,35,41,0
1737,9496,sainz,55,4,HARD,37,53,0
1738,9496,russell,63,4,MEDIUM,38,53,1
1739,9496,hamilton,44,4,MEDIUM,40,53,0
1740,9496,sargeant,2,5,SOFT,42,52,0
1741,9672,stroll,18,1,MEDIUM,1,19,3
1742,9672,ocon,31,1,MEDIUM,1,19,0
1743,9672,perez,11,1,MEDIUM,1,19,3
1744,9672,max_verstappen,1,1,MEDIUM,1,19,3
1745,9672,alonso,14,1,MEDIUM,1,16,3
1746,9672,leclerc,16,1,MEDIUM,1,19,4
1747,9672,sargeant,2,1,MEDIUM,1,19,6
1748,9672,kevin_magnussen,20,1,MEDIUM,1,19,4
1749,9672,tsunoda,22,1,MEDIUM,1,19,0
1750,9672,hamilton,44,1,MEDIUM,1,19,0
1751,9672,sainz,55,1,MEDIUM,1,19,0
1752,9672,bottas,77,1,MEDIUM,1,19,4
1753,9672,norris,4,1,MEDIUM,1,19,0
1754,9672,zhou,24,1,MEDIUM,1,19,4
1755,9672,gasly,10,1,MEDIUM,1,19,0
1756,9672,piastri,81,1,MEDIUM,1,19,3
1757,9672,albon,23,1,MEDIUM,1,19,6
1758,9672,hulkenberg,27,1,MEDIUM,1,19,4
1759,9672,ricciardo,3,1,MEDIUM,1,19,3
1760,9672,russell,63,1,SOFT,1,19,0
1761,9672,alonso,14,2,MEDIUM,17,17,6
1762,9673,zhou,24,1,MEDIUM,1,8,0
1763,9673,hamilton,44,1,SOFT,1,9,0
1764,9673,bottas,77,1,MEDIUM,1,9,0
1765,9673,ricciardo,3,1,MEDIUM,1,14,0
1766,9673,gasly,10,1,MEDIUM,1,11,0
1767,9673,max_verstappen,1,1,MEDIUM,1,13,0
1768,9673,piastri,81,1,MEDIUM,1,16,0
1769,9673,leclerc,16,1,MEDIUM,1,21,0
1770,9673,russell,63,1,MEDIUM,1,11,0
1771,9673,alonso,14,1,MEDIUM,1,11,0
1772,9673,perez,11,1,MEDIUM,1,13,0
1773,9673,stroll,18,1,SOFT,1,9,0
1774,9673,norris,4,1,MEDIUM,1,22,0
1775,9673,ocon,31,1,MEDIUM,1,9,0
1776,9673,tsunoda,22,1,SOFT,1,8,0
1777,9673,sainz,55,1,MEDIUM,1,17,0
1778,9673,albon,23,1,MEDIUM,1,9,0
1779,9673,kevin_magnussen,20,1,HARD,1,17,0
1780,9673,hulkenberg,27,1,MEDIUM,1,8,0
1781,9673,sargeant,2,1,SOFT,1,12,0
1782,9673,hulkenberg,27,2,HARD,9,23,0
1783,9673,tsunoda,22,2,MEDIUM,9,23,0
1784,9673,zhou,24,2,HARD,9,23,0
1785,9673,stroll,18,2,MEDIUM,10,21,0
1786,9673,albon,23,2,MEDIUM,10,23,0
1787,9673,bottas,77,2,HARD,10,19,0
1788,9673,ocon,31,2,HARD,10,23,0
1789,9673,hamilton,44,2,MEDIUM,10,21,0
1790,9673,russell,63,2,MEDIUM,12,23,0
1791,9673,alonso,14,2,HARD,12,23,0
1792,9673,gasly,10,2,HARD,12,23,0
1793,9673,sargeant,2,2,MEDIUM,13,24,0
1794,9673,max_verstappen,1,2,HARD,14,23,0
1795,9673,perez,11,2,HARD,14,23,0
1796,9673,ricciardo,3,2,MEDIUM,15,33,0
1797,9673,piastri,81,2,MEDIUM,17,24,1
1798,9673,sainz,55,2,HARD,18,56,0
1799,9673,kevin_magnussen,20,2,HARD,18,27,0
1800,9673,leclerc,16,2,HARD,22,56,0
1801,9673,stroll,18,3,HARD,22,26,0
1802,9673,hamilton,44,3,HARD,22,56,0
1803,9673,norris,4,2,HARD,23,56,0
1804,9673,max_verstappen,1,3,HARD,24,56,0
1805,9673,perez,11,3,HARD,24,56,0
1806,9673,alonso,14,3,SOFT,24,43,0
1807,9673,russell,63,3,HARD,24,56,0
1808,9673,hulkenberg,27,3,HARD,24,56,0
1809,9673,ocon,31,3,HARD,24,56,0
1810,9673,tsunoda,22,3,HARD,24,26,0
1811,9673,albon,23,3,HARD,24,56,0
1812,9673,zhou,24,3,HARD,24,40,0
1813,9673,gasly,10,3,HARD,24,38,0
1814,9673,piastri,81,3,HARD,25,56,0
1815,9673,sargeant,2,3,HARD,25,56,0
1816,9673,stroll,18,4,MEDIUM,27,35,0
1817,9673,kevin_magnussen,20,3,MEDIUM,28,56,0
1818,9673,stroll,18,5,HARD,36,56,0
1819,9673,gasly,10,4,MEDIUM,39,56,0
1820,9673,zhou,24,4,SOFT,41,56,0
1821,9673,alonso,14,4,MEDIUM,44,56,0
1822,9506,bottas,77,1,MEDIUM,1,1,0
1823,9506,max_verstappen,1,1,MEDIUM,1,1,3
1824,9506,hulkenberg,27,1,MEDIUM,1,1,6
1825,9506,sargeant,2,1,SOFT,1,1,0
1826,9506,tsunoda,22,1,SOFT,1,1,0
1827,9506,ricciardo,3,1,MEDIUM,1,1,0
1828,9506,albon,23,1,MEDIUM,1,1,0
1829,9506,russell,63,1,MEDIUM,1,1,6
1830,9506,stroll,18,1,MEDIUM,1,1,6
1831,9506,zhou,24,1,MEDIUM,1,1,0
1832,9506,hamilton,44,1,MEDIUM,1,1,6
1833,9506,alonso,14,1,MEDIUM,1,1,5
1834,9506,perez,11,1,MEDIUM,1,1,3
1835,9506,kevin_magnussen,20,1,MEDIUM,1,1,6
1836,9506,norris,4,1,MEDIUM,,,3
1837,9506,sainz,55,1,MEDIUM,1,1,0
1838,9506,gasly,10,1,MEDIUM,1,1,0
1839,9506,leclerc,16,1,MEDIUM,1,1,0
1840,9506,piastri,81,1,MEDIUM,1,1,0
1841,9506,ocon,31,1,MEDIUM,1,1,0
1842,9506,max_verstappen,1,2,MEDIUM,2,2,4
1843,9506,leclerc,16,2,MEDIUM,2,2,0
1844,9506,ricciardo,3,2,MEDIUM,2,2,1
1845,9506,sainz,55,2,MEDIUM,2,2,1
1846,9506,perez,11,2,MEDIUM,2,2,4
1847,9506,piastri,81,2,MEDIUM,2,2,1
1848,9506,kevin_magnussen,20,2,MEDIUM,2,2,0
1849,9506,hulkenberg,27,2,MEDIUM,2,2,0
1850,9506,tsunoda,22,2,SOFT,2,2,1
1851,9506,hamilton,44,2,MEDIUM,2,2,7
1852,9506,sargeant,2,2,SOFT,2,2,0
1853,9506,gasly,10,2,MEDIUM,2,2,0
1854,9506,zhou,24,2,MEDIUM,2,2,0
1855,9506,russell,63,2,MEDIUM,2,2,7
1856,9506,albon,23,2,MEDIUM,2,2,0
1857,9506,bottas,77,2,MEDIUM,2,2,1
1858,9506,ocon,31,2,MEDIUM,2,2,1
1859,9506,alonso,14,2,MEDIUM,2,2,6
1860,9506,max_verstappen,1,3,MEDIUM,3,19,0
1861,9506,ricciardo,3,3,MEDIUM,3,19,2
1862,9506,leclerc,16,3,MEDIUM,3,19,2
1863,9506,perez,11,3,MEDIUM,3,19,5
1864,9506,sainz,55,3,MEDIUM,3,19,2
1865,9506,piastri,81,3,MEDIUM,3,19,2
1866,9506,kevin_magnussen,20,3,MEDIUM,3,19,0
1867,9506,hulkenberg,27,3,MEDIUM,3,19,0
1868,9506,hamilton,44,3,MEDIUM,3,19,8
1869,9506,tsunoda,22,3,SOFT,3,19,2
1870,9506,gasly,10,3,MEDIUM,3,19,2
1871,9506,zhou,24,3,MEDIUM,3,19,2
1872,9506,sargeant,2,3,SOFT,3,19,0
1873,9506,bottas,77,3,MEDIUM,3,19,2
