id,race_id,driver_id,constructor_id,number,position,points,grid,laps,status,qualifying_position
5504,2015_15,ericsson,sauber,9,20,0.0,17,0,Collision,17
5505,2015_16,hamilton,mercedes,44,1,25.0,2,56,Finished,2
5506,2015_16,rosberg,mercedes,6,2,18.0,1,56,Finished,1
5507,2015_16,vettel,ferrari,5,3,15.0,13,56,Finished,5
5508,2015_16,max_verstappen,toro_rosso,33,4,12.0,8,56,Finished,10
5509,2015_16,perez,force_india,11,5,10.0,5,56,Finished,6
5510,2015_16,button,mclaren,22,6,8.0,11,56,Finished,14
5511,2015_16,sainz,toro_rosso,55,7,6.0,20,56,Finished,20
5512,2015_16,maldonado,lotus_f1,13,8,4.0,12,56,Finished,15
5513,2015_16,nasr,sauber,12,9,2.0,15,56,Finished,17
5514,2015_16,ricciardo,red_bull,3,10,1.0,3,56,Finished,3
5515,2015_16,alonso,mclaren,14,11,0.0,9,56,Finished,11
5516,2015_16,rossi,manor,53,12,0.0,17,56,Finished,18
5517,2015_16,kvyat,red_bull,26,13,0.0,4,41,Accident,4
5518,2015_16,hulkenberg,force_india,27,14,0.0,6,35,Accident,7
5519,2015_16,ericsson,sauber,9,15,0.0,14,25,Retired,16
5520,2015_16,raikkonen,ferrari,7,16,0.0,18,25,Brake duct,8
5521,2015_16,massa,williams,19,17,0.0,7,23,Retired,9
5522,2015_16,grosjean,lotus_f1,8,18,0.0,10,10,Retired,13
5523,2015_16,bottas,williams,77,19,0.0,16,5,Retired,12
5524,2015_16,stevens,manor,28,20,0.0,19,1,Retired,19
5525,2015_17,rosberg,mercedes,6,1,25.0,1,71,Finished,1
5526,2015_17,hamilton,mercedes,44,2,18.0,2,71,Finished,2
5527,2015_17,bottas,williams,77,3,15.0,6,71,Finished,6
5528,2015_17,kvyat,red_bull,26,4,12.0,4,71,Finished,4
5529,2015_17,ricciardo,red_bull,3,5,10.0,5,71,Finished,5
5530,2015_17,massa,williams,19,6,8.0,7,71,Finished,7
5531,2015_17,hulkenberg,force_india,27,7,6.0,10,71,Finished,10
5532,2015_17,perez,force_india,11,8,4.0,9,71,Finished,9
5533,2015_17,max_verstappen,toro_rosso,33,9,2.0,8,71,Finished,8
5534,2015_17,grosjean,lotus_f1,8,10,1.0,12,71,Finished,12
5535,2015_17,maldonado,lotus_f1,13,11,0.0,13,71,Finished,13
5536,2015_17,ericsson,sauber,9,12,0.0,14,71,Finished,14
5537,2015_17,sainz,toro_rosso,55,13,0.0,11,71,Finished,11
5538,2015_17,button,mclaren,22,14,0.0,20,71,Finished,20
5539,2015_17,rossi,manor,53,15,0.0,16,69,+2 Laps,18
5540,2015_17,stevens,manor,28,16,0.0,17,69,+2 Laps,19
5541,2015_17,nasr,sauber,12,17,0.0,15,57,Brakes,17
5542,2015_17,vettel,ferrari,5,18,0.0,3,50,Accident,3
5543,2015_17,raikkonen,ferrari,7,19,0.0,19,21,Collision,15
5544,2015_17,alonso,mclaren,14,20,0.0,18,1,Retired,16
5545,2015_18,rosberg,mercedes,6,1,25.0,1,71,Finished,1
5546,2015_18,hamilton,mercedes,44,2,18.0,2,71,Finished,2
5547,2015_18,vettel,ferrari,5,3,15.0,3,71,Finished,3
5548,2015_18,raikkonen,ferrari,7,4,12.0,4,71,Finished,5
5549,2015_18,bottas,williams,77,5,10.0,7,70,+1 Lap,4
5550,2015_18,hulkenberg,force_india,27,6,8.0,5,70,+1 Lap,6
5551,2015_18,kvyat,red_bull,26,7,6.0,6,70,+1 Lap,7
5552,2015_18,grosjean,lotus_f1,8,8,4.0,14,70,+1 Lap,15
5553,2015_18,max_verstappen,toro_rosso,33,9,2.0,9,70,+1 Lap,10
5554,2015_18,maldonado,lotus_f1,13,10,1.0,15,70,+1 Lap,16
5555,2015_18,ricciardo,red_bull,3,11,0.0,19,70,+1 Lap,9
5556,2015_18,perez,force_india,11,12,0.0,11,70,+1 Lap,13
5557,2015_18,nasr,sauber,12,13,0.0,13,70,+1 Lap,11
5558,2015_18,button,mclaren,22,14,0.0,16,70,+1 Lap,17
5559,2015_18,alonso,mclaren,14,15,0.0,20,70,+1 Lap,20
5560,2015_18,ericsson,sauber,9,16,0.0,12,69,+2 Laps,14
5561,2015_18,stevens,manor,28,17,0.0,18,67,+4 Laps,19
5562,2015_18,rossi,manor,53,18,0.0,17,67,+4 Laps,18
5563,2015_18,sainz,toro_rosso,55,19,0.0,10,0,Retired,12
5564,2015_18,massa,williams,19,20,0.0,8,70,Excluded,8
5565,2015_19,rosberg,mercedes,6,1,25.0,1,55,Finished,1
5566,2015_19,hamilton,mercedes,44,2,18.0,2,55,Finished,2
5567,2015_19,raikkonen,ferrari,7,3,15.0,3,55,Finished,3
5568,2015_19,vettel,ferrari,5,4,12.0,15,55,Finished,16
5569,2015_19,perez,force_india,11,5,10.0,4,55,Finished,4
5570,2015_19,ricciardo,red_bull,3,6,8.0,5,55,Finished,5
5571,2015_19,hulkenberg,force_india,27,7,6.0,7,55,Finished,7
5572,2015_19,massa,williams,19,8,4.0,8,55,Finished,8
5573,2015_19,grosjean,lotus_f1,8,9,2.0,18,55,Finished,15
5574,2015_19,kvyat,red_bull,26,10,1.0,9,55,Finished,9
5575,2015_19,sainz,toro_rosso,55,11,0.0,10,55,Finished,10
5576,2015_19,button,mclaren,22,12,0.0,12,54,+1 Lap,12
5577,2015_19,bottas,williams,77,13,0.0,6,54,+1 Lap,6
5578,2015_19,ericsson,sauber,9,14,0.0,17,54,+1 Lap,18
5579,2015_19,nasr,sauber,12,15,0.0,14,54,+1 Lap,14
5580,2015_19,max_verstappen,toro_rosso,33,16,0.0,11,54,+1 Lap,11
5581,2015_19,alonso,mclaren,14,17,0.0,16,53,+2 Laps,17
5582,2015_19,stevens,manor,28,18,0.0,19,53,+2 Laps,19
5583,2015_19,merhi,manor,98,19,0.0,20,52,+3 Laps,20
5584,2015_19,maldonado,lotus_f1,13,20,0.0,13,0,Collision,13
5585,2016_1,rosberg,mercedes,6,1,25.0,2,57,Finished,2
5586,2016_1,hamilton,mercedes,44,2,18.0,1,57,Finished,1
5587,2016_1,vettel,ferrari,5,3,15.0,3,57,Finished,3
5588,2016_1,ricciardo,red_bull,3,4,12.0,8,57,Finished,8
5589,2016_1,massa,williams,19,5,10.0,6,57,Finished,6
5590,2016_1,grosjean,haas,8,6,8.0,19,57,Finished,19
5591,2016_1,hulkenberg,force_india,27,7,6.0,10,57,Finished,10
5592,2016_1,bottas,williams,77,8,4.0,16,57,Finished,11
5593,2016_1,sainz,toro_rosso,55,9,2.0,7,57,Finished,7
5594,2016_1,max_verstappen,toro_rosso,33,10,1.0,5,57,Finished,5
5595,2016_1,jolyon_palmer,renault,30,11,0.0,13,57,Finished,14
5596,2016_1,kevin_magnussen,renault,20,12,0.0,14,57,Finished,15
5597,2016_1,perez,force_india,11,13,0.0,9,57,Finished,9
5598,2016_1,button,mclaren,22,14,0.0,12,56,+1 Lap,13
5599,2016_1,nasr,sauber,12,15,0.0,17,56,+1 Lap,17
5600,2016_1,wehrlein,manor,94,16,0.0,21,56,+1 Lap,22
5601,2016_1,ericsson,sauber,9,17,0.0,15,38,Engine,16
5602,2016_1,raikkonen,ferrari,7,18,0.0,4,21,Engine,4
5603,2016_1,haryanto,manor,88,19,0.0,22,17,Mechanical,21
5604,2016_1,gutierrez,haas,21,20,0.0,20,16,Collision,20
5605,2016_1,alonso,mclaren,14,21,0.0,11,16,Collision,12
5606,2016_1,kvyat,red_bull,26,22,0.0,18,0,Retired,18
5607,2016_2,rosberg,mercedes,6,1,25.0,2,57,Finished,2
5608,2016_2,raikkonen,ferrari,7,2,18.0,4,57,Finished,4
5609,2016_2,hamilton,mercedes,44,3,15.0,1,57,Finished,1
5610,2016_2,ricciardo,red_bull,3,4,12.0,5,57,Finished,5
5611,2016_2,grosjean,haas,8,5,10.0,9,57,Finished,9
5612,2016_2,max_verstappen,toro_rosso,33,6,8.0,10,57,Finished,10
5613,2016_2,kvyat,red_bull,26,7,6.0,15,56,+1 Lap,15
5614,2016_2,massa,williams,19,8,4.0,7,56,+1 Lap,7
5615,2016_2,bottas,williams,77,9,2.0,6,56,+1 Lap,6
5616,2016_2,vandoorne,mclaren,47,10,1.0,12,56,+1 Lap,12
5617,2016_2,kevin_magnussen,renault,20,11,0.0,22,56,+1 Lap,19
5618,2016_2,ericsson,sauber,9,12,0.0,17,56,+1 Lap,17
5619,2016_2,wehrlein,manor,94,13,0.0,16,56,+1 Lap,16
5620,2016_2,nasr,sauber,12,14,0.0,21,56,+1 Lap,22
5621,2016_2,hulkenberg,force_india,27,15,0.0,8,56,+1 Lap,8
5622,2016_2,perez,force_india,11,16,0.0,18,56,+1 Lap,18
5623,2016_2,haryanto,manor,88,17,0.0,20,56,+1 Lap,21
5624,2016_2,sainz,toro_rosso,55,18,0.0,11,29,Retired,11
5625,2016_2,gutierrez,haas,21,19,0.0,13,9,Retired,13
5626,2016_2,button,mclaren,22,20,0.0,14,6,Power Unit,14
5627,2016_2,vettel,ferrari,5,21,0.0,3,0,Engine,3
5628,2016_2,jolyon_palmer,renault,30,22,0.0,19,0,Hydraulics,20
5629,2016_3,rosberg,mercedes,6,1,25.0,1,56,Finished,1
5630,2016_3,vettel,ferrari,5,2,18.0,4,56,Finished,4
5631,2016_3,kvyat,red_bull,26,3,15.0,6,56,Finished,6
5632,2016_3,ricciardo,red_bull,3,4,12.0,2,56,Finished,2
5633,2016_3,raikkonen,ferrari,7,5,10.0,3,56,Finished,3
5634,2016_3,massa,williams,19,6,8.0,10,56,Finished,11
5635,2016_3,hamilton,mercedes,44,7,6.0,22,56,Finished,22
5636,2016_3,max_verstappen,toro_rosso,33,8,4.0,9,56,Finished,9
5637,2016_3,sainz,toro_rosso,55,9,2.0,8,56,Finished,8
5638,2016_3,bottas,williams,77,10,1.0,5,56,Finished,5
5639,2016_3,perez,force_india,11,11,0.0,7,56,Finished,7
5640,2016_3,alonso,mclaren,14,12,0.0,11,56,Finished,12
5641,2016_3,button,mclaren,22,13,0.0,12,56,Finished,13
5642,2016_3,gutierrez,haas,21,14,0.0,18,55,+1 Lap,18
5643,2016_3,hulkenberg,force_india,27,15,0.0,13,55,+1 Lap,10
5644,2016_3,ericsson,sauber,9,16,0.0,15,55,+1 Lap,15
5645,2016_3,kevin_magnussen,renault,20,17,0.0,17,55,+1 Lap,17
5646,2016_3,wehrlein,manor,94,18,0.0,21,55,+1 Lap,21
5647,2016_3,grosjean,haas,8,19,0.0,14,55,+1 Lap,14
5648,2016_3,nasr,sauber,12,20,0.0,16,55,+1 Lap,16
5649,2016_3,haryanto,manor,88,21,0.0,20,55,+1 Lap,20
5650,2016_3,jolyon_palmer,renault,30,22,0.0,19,55,+1 Lap,19
5651,2016_4,rosberg,mercedes,6,1,25.0,1,53,Finished,1
5652,2016_4,hamilton,mercedes,44,2,18.0,10,53,Finished,10
5653,2016_4,raikkonen,ferrari,7,3,15.0,3,53,Finished,4
5654,2016_4,bottas,williams,77,4,12.0,2,53,Finished,3
5655,2016_4,massa,williams,19,5,10.0,4,53,Finished,5
5656,2016_4,alonso,mclaren,14,6,8.0,14,52,+1 Lap,14
5657,2016_4,kevin_magnussen,renault,20,7,6.0,17,52,+1 Lap,17
5658,2016_4,grosjean,haas,8,8,4.0,15,52,+1 Lap,15
5659,2016_4,perez,force_india,11,9,2.0,6,52,+1 Lap,7
5660,2016_4,button,mclaren,22,10,1.0,12,52,+1 Lap,12
5661,2016_4,ricciardo,red_bull,3,11,0.0,5,52,+1 Lap,6
5662,2016_4,sainz,toro_rosso,55,12,0.0,11,52,+1 Lap,11
5663,2016_4,jolyon_palmer,renault,30,13,0.0,18,52,+1 Lap,18
5664,2016_4,ericsson,sauber,9,14,0.0,22,52,+1 Lap,22
5665,2016_4,kvyat,red_bull,26,15,0.0,8,52,+1 Lap,8
5666,2016_4,nasr,sauber,12,16,0.0,19,52,+1 Lap,19
5667,2016_4,gutierrez,haas,21,17,0.0,16,52,+1 Lap,16
5668,2016_4,wehrlein,manor,94,18,0.0,20,51,+2 Laps,20
5669,2016_4,max_verstappen,toro_rosso,33,19,0.0,9,33,Power Unit,9
5670,2016_4,vettel,ferrari,5,20,0.0,7,0,Collision,2
5671,2016_4,hulkenberg,force_india,27,21,0.0,13,0,Collision,13
5672,2016_4,haryanto,manor,88,22,0.0,21,0,Collision,21
5673,2016_5,max_verstappen,red_bull,33,1,25.0,4,66,Finished,4
5674,2016_5,raikkonen,ferrari,7,2,18.0,5,66,Finished,5
5675,2016_5,vettel,ferrari,5,3,15.0,6,66,Finished,6
5676,2016_5,ricciardo,red_bull,3,4,12.0,3,66,Finished,3
5677,2016_5,bottas,williams,77,5,10.0,7,66,Finished,7
5678,2016_5,sainz,toro_rosso,55,6,8.0,8,66,Finished,8
5679,2016_5,perez,force_india,11,7,6.0,9,66,Finished,9
5680,2016_5,massa,williams,19,8,4.0,18,66,Finished,18
5681,2016_5,button,mclaren,22,9,2.0,12,65,+1 Lap,12
5682,2016_5,kvyat,toro_rosso,26,10,1.0,13,65,+1 Lap,13
5683,2016_5,gutierrez,haas,21,11,0.0,16,65,+1 Lap,16
5684,2016_5,ericsson,sauber,9,12,0.0,19,65,+1 Lap,19
5685,2016_5,jolyon_palmer,renault,30,13,0.0,17,65,+1 Lap,17
5686,2016_5,kevin_magnussen,renault,20,14,0.0,15,65,+1 Lap,15
5687,2016_5,nasr,sauber,12,15,0.0,20,65,+1 Lap,20
5688,2016_5,wehrlein,manor,94,16,0.0,21,65,+1 Lap,21
5689,2016_5,haryanto,manor,88,17,0.0,22,65,+1 Lap,22
5690,2016_5,grosjean,haas,8,18,0.0,14,56,Engine,14
5691,2016_5,alonso,mclaren,14,19,0.0,10,45,Engine,10
5692,2016_5,hulkenberg,force_india,27,20,0.0,11,20,Engine,11
5693,2016_5,hamilton,mercedes,44,21,0.0,1,0,Collision,1
5694,2016_5,rosberg,mercedes,6,22,0.0,2,0,Collision,2
5695,2016_6,hamilton,mercedes,44,1,25.0,3,78,Finished,3
5696,2016_6,ricciardo,red_bull,3,2,18.0,1,78,Finished,1
5697,2016_6,perez,force_india,11,3,15.0,7,78,Finished,8
5698,2016_6,vettel,ferrari,5,4,12.0,4,78,Finished,4
5699,2016_6,alonso,mclaren,14,5,10.0,9,78,Finished,10
5700,2016_6,hulkenberg,force_india,27,6,8.0,5,78,Finished,5
5701,2016_6,rosberg,mercedes,6,7,6.0,2,78,Finished,2
5702,2016_6,sainz,toro_rosso,55,8,4.0,6,77,+1 Lap,7
5703,2016_6,button,mclaren,22,9,2.0,13,77,+1 Lap,13
5704,2016_6,massa,williams,19,10,1.0,14,77,+1 Lap,14
5705,2016_6,gutierrez,haas,21,11,0.0,12,77,+1 Lap,12
5706,2016_6,bottas,williams,77,12,0.0,10,77,+1 Lap,11
5707,2016_6,grosjean,haas,8,13,0.0,15,76,+2 Laps,15
5708,2016_6,wehrlein,manor,94,14,0.0,20,76,+2 Laps,20
5709,2016_6,haryanto,manor,88,15,0.0,19,74,+4 Laps,19
5710,2016_6,ericsson,sauber,9,16,0.0,17,51,Collision,17
5711,2016_6,nasr,sauber,12,17,0.0,0,48,Retired,22
5712,2016_6,max_verstappen,red_bull,33,18,0.0,0,34,Accident,21
5713,2016_6,kevin_magnussen,renault,20,19,0.0,16,32,Retired,16
5714,2016_6,kvyat,toro_rosso,26,20,0.0,8,18,Accident,9
5715,2016_6,raikkonen,ferrari,7,21,0.0,11,10,Accident,6
5716,2016_6,jolyon_palmer,renault,30,22,0.0,18,7,Accident,18
5717,2016_7,hamilton,mercedes,44,1,25.0,1,70,Finished,1
5718,2016_7,vettel,ferrari,5,2,18.0,3,70,Finished,3
5719,2016_7,bottas,williams,77,3,15.0,7,70,Finished,7
5720,2016_7,max_verstappen,red_bull,33,4,12.0,5,70,Finished,5
5721,2016_7,rosberg,mercedes,6,5,10.0,2,70,Finished,2
5722,2016_7,raikkonen,ferrari,7,6,8.0,6,70,Finished,6
5723,2016_7,ricciardo,red_bull,3,7,6.0,4,70,Finished,4
5724,2016_7,hulkenberg,force_india,27,8,4.0,9,69,+1 Lap,9
5725,2016_7,sainz,toro_rosso,55,9,2.0,20,69,+1 Lap,16
5726,2016_7,perez,force_india,11,10,1.0,11,69,+1 Lap,11
5727,2016_7,alonso,mclaren,14,11,0.0,10,69,+1 Lap,10
5728,2016_7,kvyat,toro_rosso,26,12,0.0,15,69,+1 Lap,13
5729,2016_7,gutierrez,haas,21,13,0.0,13,68,+2 Laps,14
5730,2016_7,grosjean,haas,8,14,0.0,14,68,+2 Laps,15
5731,2016_7,ericsson,sauber,9,15,0.0,21,68,+2 Laps,19
5732,2016_7,kevin_magnussen,renault,20,16,0.0,22,68,+2 Laps,
5733,2016_7,wehrlein,manor,94,17,0.0,17,68,+2 Laps,18
5734,2016_7,nasr,sauber,12,18,0.0,18,68,+2 Laps,20
5735,2016_7,haryanto,manor,88,19,0.0,19,68,+2 Laps,21
5736,2016_7,massa,williams,19,20,0.0,8,35,Retired,8
5737,2016_7,jolyon_palmer,renault,30,21,0.0,16,16,Retired,17
5738,2016_7,button,mclaren,22,22,0.0,12,9,Power Unit,12
5739,2016_8,rosberg,mercedes,6,1,25.0,1,51,Finished,1
5740,2016_8,vettel,ferrari,5,2,18.0,3,51,Finished,4
5741,2016_8,perez,force_india,11,3,15.0,7,51,Finished,2
5742,2016_8,raikkonen,ferrari,7,4,12.0,4,51,Finished,5
5743,2016_8,hamilton,mercedes,44,5,10.0,10,51,Finished,10
5744,2016_8,bottas,williams,77,6,8.0,8,51,Finished,8
5745,2016_8,ricciardo,red_bull,3,7,6.0,2,51,Finished,3
5746,2016_8,max_verstappen,red_bull,33,8,4.0,9,51,Finished,9
5747,2016_8,hulkenberg,force_india,27,9,2.0,12,51,Finished,12
5748,2016_8,massa,williams,19,10,1.0,5,51,Finished,6
5749,2016_8,button,mclaren,22,11,0.0,19,51,Finished,19
5750,2016_8,nasr,sauber,12,12,0.0,15,50,+1 Lap,16
5751,2016_8,grosjean,haas,8,13,0.0,11,50,+1 Lap,11
5752,2016_8,kevin_magnussen,renault,20,14,0.0,22,50,+1 Lap,21
5753,2016_8,jolyon_palmer,renault,30,15,0.0,21,50,+1 Lap,22
5754,2016_8,gutierrez,haas,21,16,0.0,14,50,+1 Lap,15
5755,2016_8,ericsson,sauber,9,17,0.0,20,50,+1 Lap,20
5756,2016_8,haryanto,manor,88,18,0.0,16,49,+2 Laps,17
5757,2016_8,alonso,mclaren,14,19,0.0,13,42,Gearbox,14
5758,2016_8,wehrlein,manor,94,20,0.0,17,39,Brakes,18
5759,2016_8,sainz,toro_rosso,55,21,0.0,18,31,Suspension,13
5760,2016_8,kvyat,toro_rosso,26,22,0.0,6,6,Suspension,7
5761,2016_9,hamilton,mercedes,44,1,25.0,1,71,Finished,1
5762,2016_9,max_verstappen,red_bull,33,2,18.0,8,71,Finished,9
5763,2016_9,raikkonen,ferrari,7,3,15.0,4,71,Finished,6
5764,2016_9,rosberg,mercedes,6,4,12.0,6,71,Finished,2
5765,2016_9,ricciardo,red_bull,3,5,10.0,5,71,Finished,7
5766,2016_9,button,mclaren,22,6,8.0,3,71,Finished,5
5767,2016_9,grosjean,haas,8,7,6.0,13,71,Finished,13
5768,2016_9,sainz,toro_rosso,55,8,4.0,15,71,Finished,15
5769,2016_9,bottas,williams,77,9,2.0,7,70,+1 Lap,8
5770,2016_9,wehrlein,manor,94,10,1.0,12,70,+1 Lap,12
5771,2016_9,gutierrez,haas,21,11,0.0,11,70,+1 Lap,11
5772,2016_9,jolyon_palmer,renault,30,12,0.0,19,70,+1 Lap,18
5773,2016_9,nasr,sauber,12,13,0.0,21,70,+1 Lap,22
5774,2016_9,kevin_magnussen,renault,20,14,0.0,17,70,+1 Lap,17
5775,2016_9,ericsson,sauber,9,15,0.0,18,70,+1 Lap,21
5776,2016_9,haryanto,manor,88,16,0.0,20,70,+1 Lap,19
5777,2016_9,perez,force_india,11,17,0.0,16,69,Brakes,16
5778,2016_9,alonso,mclaren,14,18,0.0,14,64,Battery,14
5779,2016_9,hulkenberg,force_india,27,19,0.0,2,64,Brakes,3
5780,2016_9,massa,williams,19,20,0.0,0,63,Brakes,10
5781,2016_9,vettel,ferrari,5,21,0.0,9,26,Tyre,4
5782,2016_9,kvyat,toro_rosso,26,22,0.0,0,2,Retired,20
5783,2016_10,hamilton,mercedes,44,1,25.0,1,52,Finished,1
5784,2016_10,max_verstappen,red_bull,33,2,18.0,3,52,Finished,3
5785,2016_10,rosberg,mercedes,6,3,15.0,2,52,Finished,2
5786,2016_10,ricciardo,red_bull,3,4,12.0,4,52,Finished,4
5787,2016_10,raikkonen,ferrari,7,5,10.0,5,52,Finished,5
5788,2016_10,perez,force_india,11,6,8.0,10,52,Finished,11
5789,2016_10,hulkenberg,force_india,27,7,6.0,8,52,Finished,9
5790,2016_10,sainz,toro_rosso,55,8,4.0,7,52,Finished,8
5791,2016_10,vettel,ferrari,5,9,2.0,11,52,Finished,6
5792,2016_10,kvyat,toro_rosso,26,10,1.0,15,52,Finished,15
5793,2016_10,massa,williams,19,11,0.0,12,51,+1 Lap,12
5794,2016_10,button,mclaren,22,12,0.0,17,51,+1 Lap,17
5795,2016_10,alonso,mclaren,14,13,0.0,9,51,+1 Lap,10
5796,2016_10,bottas,williams,77,14,0.0,6,51,+1 Lap,7
5797,2016_10,nasr,sauber,12,15,0.0,21,51,+1 Lap,21
5798,2016_10,gutierrez,haas,21,16,0.0,14,51,+1 Lap,14
5799,2016_10,kevin_magnussen,renault,20,17,0.0,16,49,Gearbox,16
5800,2016_10,jolyon_palmer,renault,30,18,0.0,18,37,Gearbox,18
5801,2016_10,haryanto,manor,88,19,0.0,19,24,Spun off,19
5802,2016_10,grosjean,haas,8,20,0.0,13,17,Retired,13
5803,2016_10,ericsson,sauber,9,21,0.0,22,11,Power Unit,
5804,2016_10,wehrlein,manor,94,22,0.0,20,6,Spun off,20
5805,2016_11,hamilton,mercedes,44,1,25.0,2,70,Finished,2
5806,2016_11,rosberg,mercedes,6,2,18.0,1,70,Finished,1
5807,2016_11,ricciardo,red_bull,3,3,15.0,3,70,Finished,3
5808,2016_11,vettel,ferrari,5,4,12.0,5,70,Finished,5
5809,2016_11,max_verstappen,red_bull,33,5,10.0,4,70,Finished,4
5810,2016_11,raikkonen,ferrari,7,6,8.0,14,70,Finished,14
5811,2016_11,alonso,mclaren,14,7,6.0,7,69,+1 Lap,7
5812,2016_11,sainz,toro_rosso,55,8,4.0,6,69,+1 Lap,6
5813,2016_11,bottas,williams,77,9,2.0,10,69,+1 Lap,10
5814,2016_11,hulkenberg,force_india,27,10,1.0,9,69,+1 Lap,9
5815,2016_11,perez,force_india,11,11,0.0,13,69,+1 Lap,13
5816,2016_11,jolyon_palmer,renault,30,12,0.0,17,69,+1 Lap,17
5817,2016_11,gutierrez,haas,21,13,0.0,15,69,+1 Lap,15
5818,2016_11,grosjean,haas,8,14,0.0,11,69,+1 Lap,11
5819,2016_11,kevin_magnussen,renault,20,15,0.0,19,69,+1 Lap,19
5820,2016_11,kvyat,toro_rosso,26,16,0.0,12,69,+1 Lap,12
5821,2016_11,nasr,sauber,12,17,0.0,16,69,+1 Lap,16
5822,2016_11,massa,williams,19,18,0.0,18,68,+2 Laps,18
5823,2016_11,wehrlein,manor,94,19,0.0,20,68,+2 Laps,21
5824,2016_11,ericsson,sauber,9,20,0.0,22,68,+2 Laps,20
5825,2016_11,haryanto,manor,88,21,0.0,21,68,+2 Laps,22
5826,2016_11,button,mclaren,22,22,0.0,8,60,Oil leak,8
5827,2016_12,hamilton,mercedes,44,1,25.0,2,67,Finished,2
5828,2016_12,ricciardo,red_bull,3,2,18.0,3,67,Finished,3
5829,2016_12,max_verstappen,red_bull,33,3,15.0,4,67,Finished,4
5830,2016_12,rosberg,mercedes,6,4,12.0,1,67,Finished,1
5831,2016_12,vettel,ferrari,5,5,10.0,6,67,Finished,6
5832,2016_12,raikkonen,ferrari,7,6,8.0,5,67,Finished,5
5833,2016_12,hulkenberg,force_india,27,7,6.0,8,67,Finished,7
5834,2016_12,button,mclaren,22,8,4.0,12,66,+1 Lap,12
5835,2016_12,bottas,williams,77,9,2.0,7,66,+1 Lap,8
5836,2016_12,perez,force_india,11,10,1.0,9,66,+1 Lap,9
5837,2016_12,gutierrez,haas,21,11,0.0,11,66,+1 Lap,11
5838,2016_12,alonso,mclaren,14,12,0.0,13,66,+1 Lap,14
5839,2016_12,grosjean,haas,8,13,0.0,20,66,+1 Lap,15
5840,2016_12,sainz,toro_rosso,55,14,0.0,15,66,+1 Lap,13
5841,2016_12,kvyat,toro_rosso,26,15,0.0,18,66,+1 Lap,19
5842,2016_12,kevin_magnussen,renault,20,16,0.0,16,66,+1 Lap,17
5843,2016_12,wehrlein,manor,94,17,0.0,17,65,+2 Laps,18
5844,2016_12,ericsson,sauber,9,18,0.0,22,65,+2 Laps,22
5845,2016_12,jolyon_palmer,renault,30,19,0.0,14,65,+2 Laps,16
5846,2016_12,haryanto,manor,88,20,0.0,19,65,+2 Laps,20
5847,2016_12,nasr,sauber,12,21,0.0,21,57,Power Unit,21
5848,2016_12,massa,williams,19,22,0.0,10,36,Suspension,10
5849,2016_13,rosberg,mercedes,6,1,25.0,1,44,Finished,1
5850,2016_13,ricciardo,red_bull,3,2,18.0,5,44,Finished,5
5851,2016_13,hamilton,mercedes,44,3,15.0,21,44,Finished,21
5852,2016_13,hulkenberg,force_india,27,4,12.0,7,44,Finished,7
5853,2016_13,perez,force_india,11,5,10.0,6,44,Finished,6
5854,2016_13,vettel,ferrari,5,6,8.0,4,44,Finished,4
5855,2016_13,alonso,mclaren,14,7,6.0,22,44,Finished,
5856,2016_13,bottas,williams,77,8,4.0,8,44,Finished,8
5857,2016_13,raikkonen,ferrari,7,9,2.0,3,44,Finished,3
5858,2016_13,massa,williams,19,10,1.0,10,44,Finished,10
5859,2016_13,max_verstappen,red_bull,33,11,0.0,2,44,Finished,2
5860,2016_13,gutierrez,haas,21,12,0.0,18,44,Finished,13
5861,2016_13,grosjean,haas,8,13,0.0,11,44,Finished,11
5862,2016_13,kvyat,toro_rosso,26,14,0.0,19,44,Finished,19
5863,2016_13,jolyon_palmer,renault,30,15,0.0,13,44,Finished,14
5864,2016_13,ocon,manor,31,16,0.0,17,43,+1 Lap,18
5865,2016_13,nasr,sauber,12,17,0.0,16,43,+1 Lap,17
5866,2016_13,kevin_magnussen,renault,20,18,0.0,12,5,Accident,12
5867,2016_13,ericsson,sauber,9,19,0.0,20,3,Gearbox,20
5868,2016_13,sainz,toro_rosso,55,20,0.0,14,1,Puncture,15
5869,2016_13,button,mclaren,22,21,0.0,9,1,Collision damage,9
5870,2016_13,wehrlein,manor,94,22,0.0,15,0,Collision damage,16
5871,2016_14,rosberg,mercedes,6,1,25.0,2,53,Finished,2
5872,2016_14,hamilton,mercedes,44,2,18.0,1,53,Finished,1
5873,2016_14,vettel,ferrari,5,3,15.0,3,53,Finished,3
5874,2016_14,raikkonen,ferrari,7,4,12.0,4,53,Finished,4
5875,2016_14,ricciardo,red_bull,3,5,10.0,6,53,Finished,6
5876,2016_14,bottas,williams,77,6,8.0,5,53,Finished,5
5877,2016_14,max_verstappen,red_bull,33,7,6.0,7,53,Finished,7
5878,2016_14,perez,force_india,11,8,4.0,8,53,Finished,8
5879,2016_14,massa,williams,19,9,2.0,11,53,Finished,11
5880,2016_14,hulkenberg,force_india,27,10,1.0,9,53,Finished,9
5881,2016_14,grosjean,haas,8,11,0.0,17,52,+1 Lap,12
5882,2016_14,button,mclaren,22,12,0.0,14,52,+1 Lap,15
5883,2016_14,gutierrez,haas,21,13,0.0,10,52,+1 Lap,10
