id,race_id,driver_id,lap_number,lap_time_seconds,tyre_compound,stint,session_key,position,gap_to_leader_seconds,tyre_life,is_pit_out_lap,sector_1_seconds,sector_2_seconds,sector_3_seconds,speed_trap_kph,date_start
27668,2024_1,alonso,51,94.916,HARD,3,9472,9,73.717,9,0,30.543,40.924,23.449,,2024-03-02T16:25:36.310000+00:00
27669,2024_1,stroll,51,96.763,HARD,3,9472,10,80.547,23,0,30.882,42.075,23.806,299.0,2024-03-02T16:25:43.121000+00:00
27670,2024_1,zhou,51,97.042,HARD,3,9472,11,87.035,22,0,31.065,42.026,23.951,298.0,2024-03-02T16:25:49.619000+00:00
27671,2024_1,kevin_magnussen,51,96.929,HARD,3,9472,12,89.526,18,0,30.98,42.05,23.899,306.0,2024-03-02T16:25:52.106000+00:00
27672,2024_1,tsunoda,51,97.067,HARD,3,9472,13,90.07900000000001,16,0,30.949,42.066,24.052,323.0,2024-03-02T16:25:52.708000+00:00
27673,2024_1,ricciardo,51,97.103,SOFT,3,9472,14,90.84100000000001,15,0,30.775,42.193,24.135,323.0,2024-03-02T16:25:53.407000+00:00
27674,2024_1,max_verstappen,52,94.906,SOFT,3,9472,1,0.0,14,0,30.333,40.919,23.654,299.0,2024-03-02T16:25:57.029000+00:00
27675,2024_1,albon,51,97.493,HARD,3,9472,15,,14,0,30.773,42.878,23.842,307.0,2024-03-02T16:25:59.611000+00:00
27676,2024_1,sargeant,50,95.66,SOFT,4,9472,20,,9,0,30.671,41.368,23.621,293.0,2024-03-02T16:26:08.812000+00:00
27677,2024_1,hulkenberg,51,95.529,SOFT,4,9472,16,,9,0,30.411,41.374,23.744,305.0,2024-03-02T16:26:10.559000+00:00
27678,2024_1,ocon,51,97.091,HARD,3,9472,17,,20,0,31.083,42.138,23.87,,2024-03-02T16:26:12.693000+00:00
27679,2024_1,perez,52,95.183,SOFT,3,9472,2,19.666,15,0,30.577,41.129,23.477,299.0,2024-03-02T16:26:16.533000+00:00
27680,2024_1,sainz,52,95.083,HARD,3,9472,3,24.086,16,0,30.522,41.259,23.302,303.0,2024-03-02T16:26:20.950000+00:00
27681,2024_1,gasly,51,95.334,SOFT,4,9472,18,,7,0,30.673,41.111,23.55,292.0,2024-03-02T16:26:25.918000+00:00
27682,2024_1,leclerc,52,95.394,HARD,3,9472,4,36.115,17,0,30.693,41.156,23.545,298.0,2024-03-02T16:26:33.105000+00:00
27683,2024_1,russell,52,96.186,HARD,3,9472,5,40.287,20,0,30.678,41.927,23.581,303.0,2024-03-02T16:26:37.299000+00:00
27684,2024_1,norris,52,95.922,HARD,3,9472,6,42.657,18,0,30.655,41.461,23.806,300.0,2024-03-02T16:26:39.548000+00:00
27685,2024_1,hamilton,52,95.479,HARD,3,9472,7,46.462,18,0,30.578,41.382,23.519,299.0,2024-03-02T16:26:43.435000+00:00
27686,2024_1,piastri,52,96.024,HARD,3,9472,8,50.837,17,0,30.765,41.526,23.733,301.0,2024-03-02T16:26:47.817000+00:00
27687,2024_1,bottas,51,96.819,HARD,3,9472,19,,20,0,31.019,41.936,23.864,297.0,2024-03-02T16:27:05.764000+00:00
27688,2024_1,alonso,52,94.862,HARD,3,9472,9,74.293,10,0,30.447,40.963,23.452,295.0,2024-03-02T16:27:11.199000+00:00
27689,2024_1,stroll,52,96.934,HARD,3,9472,10,82.97,24,0,31.144,42.016,23.774,,2024-03-02T16:27:19.882000+00:00
27690,2024_1,zhou,52,97.394,HARD,3,9472,11,89.737,23,0,31.205,42.19,23.999,,2024-03-02T16:27:26.664000+00:00
27691,2024_1,kevin_magnussen,52,96.93,HARD,3,9472,12,92.11500000000001,19,0,30.91,41.964,24.056,305.0,2024-03-02T16:27:29.064000+00:00
27692,2024_1,tsunoda,52,99.042,HARD,3,9472,13,92.806,17,0,31.511,43.537,23.994,324.0,2024-03-02T16:27:29.740000+00:00
27693,2024_1,ricciardo,52,97.529,SOFT,3,9472,14,93.604,16,0,30.569,41.854,25.106,319.0,2024-03-02T16:27:30.618000+00:00
27694,2024_1,max_verstappen,53,95.6,SOFT,3,9472,1,0.0,15,0,30.528,41.382,23.69,300.0,2024-03-02T16:27:31.849000+00:00
27695,2024_1,albon,52,96.218,HARD,3,9472,15,,15,0,30.895,41.58,23.743,299.0,2024-03-02T16:27:37.083000+00:00
27696,2024_1,sargeant,51,95.972,SOFT,4,9472,20,,10,0,30.781,41.539,23.652,291.0,2024-03-02T16:27:44.498000+00:00
27697,2024_1,hulkenberg,52,95.921,SOFT,4,9472,16,,10,0,30.525,41.612,23.784,303.0,2024-03-02T16:27:46.189000+00:00
27698,2024_1,ocon,52,98.631,HARD,3,9472,17,,21,0,31.094,42.116,25.421,292.0,2024-03-02T16:27:49.828000+00:00
27699,2024_1,perez,53,95.842,SOFT,3,9472,2,19.943,16,0,30.638,41.522,23.682,,2024-03-02T16:27:51.749000+00:00
27700,2024_1,sainz,53,95.211,HARD,3,9472,3,24.263,17,0,30.491,41.288,23.432,301.0,2024-03-02T16:27:56.175000+00:00
27701,2024_1,gasly,52,95.511,SOFT,4,9472,18,,8,0,30.714,41.158,23.639,291.0,2024-03-02T16:28:01.555000+00:00
27702,2024_1,leclerc,53,95.48,HARD,3,9472,4,36.603,18,0,30.777,41.227,23.476,299.0,2024-03-02T16:28:08.474000+00:00
27703,2024_1,russell,53,95.979,HARD,3,9472,5,41.567,21,0,30.752,41.74,23.487,302.0,2024-03-02T16:28:13.377000+00:00
27704,2024_1,norris,53,95.782,HARD,3,9472,6,43.673,19,0,30.666,41.392,23.724,303.0,2024-03-02T16:28:15.586000+00:00
27705,2024_1,hamilton,53,95.55,HARD,3,9472,7,47.035,19,0,30.643,41.252,23.655,298.0,2024-03-02T16:28:18.918000+00:00
27706,2024_1,piastri,53,95.739,HARD,3,9472,8,51.955,18,0,30.77,41.299,23.67,302.0,2024-03-02T16:28:23.925000+00:00
27707,2024_1,bottas,52,96.949,HARD,3,9472,19,,21,0,30.997,41.98,23.972,298.0,2024-03-02T16:28:42.685000+00:00
27708,2024_1,alonso,53,95.249,HARD,3,9472,9,74.249,11,0,30.498,41.106,23.645,296.0,2024-03-02T16:28:46.072000+00:00
27709,2024_1,stroll,53,96.64,HARD,3,9472,10,84.998,25,0,30.894,42.017,23.729,300.0,2024-03-02T16:28:56.868000+00:00
27710,2024_1,zhou,53,97.141,HARD,3,9472,11,92.225,24,0,31.11,42.136,23.895,301.0,2024-03-02T16:29:04.067000+00:00
27711,2024_1,kevin_magnussen,53,97.958,HARD,3,9472,12,94.13900000000001,20,0,30.951,43.013,23.994,302.0,2024-03-02T16:29:06.010000+00:00
27712,2024_1,max_verstappen,54,95.334,SOFT,3,9472,1,0.0,16,0,30.427,41.227,23.68,301.0,2024-03-02T16:29:07.484000+00:00
27713,2024_1,ricciardo,53,96.745,SOFT,3,9472,13,,17,0,30.797,41.954,23.994,294.0,2024-03-02T16:29:07.991000+00:00
27714,2024_1,tsunoda,53,96.838,HARD,3,9472,14,,18,0,30.739,42.138,23.961,316.0,2024-03-02T16:29:08.874000+00:00
27715,2024_1,albon,53,96.308,HARD,3,9472,15,,16,0,30.817,41.683,23.808,301.0,2024-03-02T16:29:13.342000+00:00
27716,2024_1,sargeant,52,95.987,SOFT,4,9472,20,,11,0,30.775,41.44,23.772,292.0,2024-03-02T16:29:20.677000+00:00
27717,2024_1,hulkenberg,53,95.994,SOFT,4,9472,16,,11,0,30.629,41.595,23.77,306.0,2024-03-02T16:29:22.022000+00:00
27718,2024_1,perez,54,95.459,SOFT,3,9472,2,20.185,17,0,30.578,41.382,23.499,302.0,2024-03-02T16:29:27.599000+00:00
27719,2024_1,ocon,53,97.145,HARD,3,9472,17,,22,0,31.023,42.181,23.941,313.0,2024-03-02T16:29:28.346000+00:00
27720,2024_1,sainz,54,95.309,HARD,3,9472,3,23.874,18,0,30.555,41.277,23.477,306.0,2024-03-02T16:29:31.299000+00:00
27721,2024_1,gasly,53,95.389,SOFT,4,9472,18,,9,0,30.6,41.223,23.566,294.0,2024-03-02T16:29:36.773000+00:00
27722,2024_1,leclerc,54,95.265,HARD,3,9472,4,36.483,19,0,30.7,41.077,23.488,301.0,2024-03-02T16:29:43.963000+00:00
27723,2024_1,russell,54,96.013,HARD,3,9472,5,41.946,22,0,30.744,41.687,23.582,,2024-03-02T16:29:49.387000+00:00
27724,2024_1,norris,54,95.934,HARD,3,9472,6,43.855,20,0,30.672,41.387,23.875,304.0,2024-03-02T16:29:51.390000+00:00
27725,2024_1,hamilton,54,95.974,HARD,3,9472,7,46.985,20,0,30.792,41.706,23.476,299.0,2024-03-02T16:29:54.421000+00:00
27726,2024_1,piastri,54,96.107,HARD,3,9472,8,52.094,19,0,30.976,41.431,23.7,298.0,2024-03-02T16:29:59.604000+00:00
27727,2024_1,bottas,53,99.035,HARD,3,9472,19,,22,0,30.979,42.128,25.928,299.0,2024-03-02T16:30:19.418000+00:00
27728,2024_1,alonso,54,95.745,HARD,3,9472,9,73.898,12,0,30.701,41.444,23.6,298.0,2024-03-02T16:30:21.317000+00:00
27729,2024_1,stroll,54,96.693,HARD,3,9472,10,86.038,26,0,30.938,41.971,23.784,299.0,2024-03-02T16:30:33.541000+00:00
27730,2024_1,zhou,54,98.389,HARD,3,9472,11,93.76599999999999,25,0,31.253,43.116,24.02,298.0,2024-03-02T16:30:41.267000+00:00
27731,2024_1,max_verstappen,55,95.184,SOFT,3,9472,1,0.0,17,0,30.493,41.22,23.471,296.0,2024-03-02T16:30:42.853000+00:00
27732,2024_1,kevin_magnussen,54,96.89,HARD,3,9472,12,,21,0,30.682,42.093,24.115,327.0,2024-03-02T16:30:43.920000+00:00
27733,2024_1,ricciardo,54,96.661,SOFT,3,9472,13,,18,0,30.374,42.197,24.09,320.0,2024-03-02T16:30:44.871000+00:00
27734,2024_1,tsunoda,54,96.672,HARD,3,9472,14,,19,0,30.741,41.883,24.048,319.0,2024-03-02T16:30:45.648000+00:00
27735,2024_1,albon,54,96.334,HARD,3,9472,15,,17,0,30.799,41.741,23.794,296.0,2024-03-02T16:30:49.550000+00:00
27736,2024_1,sargeant,53,96.088,SOFT,4,9472,20,,12,0,30.798,41.61,23.68,,2024-03-02T16:30:56.521000+00:00
27737,2024_1,hulkenberg,54,95.786,SOFT,4,9472,16,,12,0,30.557,41.436,23.793,305.0,2024-03-02T16:30:58.101000+00:00
27738,2024_1,perez,55,95.611,SOFT,3,9472,2,20.31,18,0,30.683,41.42,23.508,303.0,2024-03-02T16:31:03.063000+00:00
27739,2024_1,ocon,54,98.707,HARD,3,9472,17,,23,0,32.402,42.373,23.932,294.0,2024-03-02T16:31:05.424000+00:00
27740,2024_1,sainz,55,95.407,HARD,3,9472,3,23.849,19,0,30.699,41.192,23.516,,2024-03-02T16:31:06.647000+00:00
27741,2024_1,gasly,54,95.853,SOFT,4,9472,18,,10,0,30.833,41.349,23.671,291.0,2024-03-02T16:31:12.065000+00:00
27742,2024_1,leclerc,55,95.785,HARD,3,9472,4,36.414,20,0,30.857,41.308,23.62,299.0,2024-03-02T16:31:19.188000+00:00
27743,2024_1,russell,55,96.151,HARD,3,9472,5,42.625,23,0,30.818,41.709,23.624,303.0,2024-03-02T16:31:25.398000+00:00
27744,2024_1,norris,55,96.223,HARD,3,9472,6,44.455,21,0,31.035,41.372,23.816,302.0,2024-03-02T16:31:27.363000+00:00
27745,2024_1,hamilton,55,95.633,HARD,3,9472,7,47.625,21,0,30.602,41.487,23.544,304.0,2024-03-02T16:31:30.458000+00:00
27746,2024_1,piastri,55,95.973,HARD,3,9472,8,52.867,20,0,30.879,41.373,23.721,300.0,2024-03-02T16:31:35.612000+00:00
27747,2024_1,alonso,55,95.066,HARD,3,9472,9,74.309,13,0,30.478,41.126,23.462,294.0,2024-03-02T16:31:57.067000+00:00
27748,2024_1,bottas,54,97.095,HARD,3,9472,19,,23,0,30.705,42.292,24.098,322.0,2024-03-02T16:31:58.475000+00:00
27749,2024_1,stroll,55,96.68,HARD,3,9472,10,87.39699999999999,27,0,30.92,41.999,23.761,300.0,2024-03-02T16:32:10.179000+00:00
27750,2024_1,max_verstappen,56,94.671,SOFT,3,9472,1,0.0,18,0,30.256,40.87,23.545,297.0,2024-03-02T16:32:18.038000+00:00
27751,2024_1,zhou,55,97.383,HARD,3,9472,11,,26,0,31.123,42.185,24.075,304.0,2024-03-02T16:32:19.620000+00:00
27752,2024_1,kevin_magnussen,55,97.457,HARD,3,9472,12,,22,0,31.014,42.356,24.087,310.0,2024-03-02T16:32:20.753000+00:00
27753,2024_1,ricciardo,55,97.375,SOFT,3,9472,13,,19,0,30.713,42.581,24.081,326.0,2024-03-02T16:32:21.506000+00:00
27754,2024_1,tsunoda,55,97.269,HARD,3,9472,14,,20,0,30.81,42.254,24.205,326.0,2024-03-02T16:32:22.344000+00:00
27755,2024_1,albon,55,96.593,HARD,3,9472,15,,18,0,30.861,41.91,23.822,306.0,2024-03-02T16:32:25.952000+00:00
27756,2024_1,sargeant,54,99.614,SOFT,4,9472,20,,13,0,32.179,43.748,23.687,,2024-03-02T16:32:32.524000+00:00
27757,2024_1,hulkenberg,55,95.736,SOFT,4,9472,16,,13,0,30.629,41.384,23.723,,2024-03-02T16:32:33.937000+00:00
27758,2024_1,perez,56,95.568,SOFT,3,9472,2,20.737,19,0,30.539,41.406,23.623,304.0,2024-03-02T16:32:38.657000+00:00
27759,2024_1,sainz,56,95.305,HARD,3,9472,3,24.072,20,0,30.593,41.18,23.532,301.0,2024-03-02T16:32:41.989000+00:00
27760,2024_1,ocon,55,97.393,HARD,3,9472,17,,24,0,31.146,42.266,23.981,,2024-03-02T16:32:44.165000+00:00
27761,2024_1,gasly,55,95.908,SOFT,4,9472,18,,11,0,30.912,41.329,23.667,293.0,2024-03-02T16:32:47.975000+00:00
27762,2024_1,leclerc,56,95.924,HARD,3,9472,4,37.015,21,0,30.744,41.565,23.615,,2024-03-02T16:32:55.041000+00:00
27763,2024_1,russell,56,96.35,HARD,3,9472,5,43.592,24,0,30.808,41.885,23.657,298.0,2024-03-02T16:33:01.473000+00:00
27764,2024_1,norris,56,95.976,HARD,3,9472,6,45.494,22,0,30.691,41.471,23.814,305.0,2024-03-02T16:33:03.513000+00:00
27765,2024_1,hamilton,56,95.706,HARD,3,9472,7,48.074,22,0,30.597,41.564,23.545,,2024-03-02T16:33:06.007000+00:00
27766,2024_1,piastri,56,96.1,HARD,3,9472,8,53.656,21,0,30.82,41.515,23.765,,2024-03-02T16:33:11.663000+00:00
27767,2024_1,alonso,56,95.014,HARD,3,9472,9,74.191,14,0,30.405,41.122,23.487,,2024-03-02T16:33:32.101000+00:00
27768,2024_1,bottas,55,97.205,HARD,3,9472,19,,24,0,31.026,42.195,23.984,303.0,2024-03-02T16:33:35.694000+00:00
27769,2024_1,stroll,56,96.582,HARD,3,9472,10,88.893,28,0,30.87,41.951,23.761,,2024-03-02T16:33:46.830000+00:00
27770,2024_1,max_verstappen,57,94.923,SOFT,3,9472,1,0.0,19,0,30.384,40.91,23.629,296.0,2024-03-02T16:33:52.694000+00:00
27771,2024_1,zhou,56,97.333,HARD,3,9472,11,,27,0,31.22,42.156,23.957,302.0,2024-03-02T16:33:56.961000+00:00
27772,2024_1,kevin_magnussen,56,97.584,HARD,3,9472,12,,23,0,31.04,42.465,24.079,309.0,2024-03-02T16:33:58.264000+00:00
27773,2024_1,ricciardo,56,97.662,SOFT,3,9472,13,,20,0,30.726,42.755,24.181,317.0,2024-03-02T16:33:58.926000+00:00
27774,2024_1,tsunoda,56,97.473,HARD,3,9472,14,,21,0,30.742,42.53,24.201,324.0,2024-03-02T16:33:59.498000+00:00
27775,2024_1,albon,56,96.922,HARD,3,9472,15,,19,0,30.875,42.085,23.962,307.0,2024-03-02T16:34:02.560000+00:00
27776,2024_1,hulkenberg,56,95.602,SOFT,4,9472,16,,14,0,30.546,41.304,23.752,306.0,2024-03-02T16:34:09.616000+00:00
27777,2024_1,sargeant,55,96.209,SOFT,4,9472,20,,14,0,30.671,41.782,23.756,296.0,2024-03-02T16:34:12.176000+00:00
27778,2024_1,perez,57,95.746,SOFT,3,9472,2,21.634,20,0,30.521,41.6,23.625,306.0,2024-03-02T16:34:14.334000+00:00
27779,2024_1,sainz,57,95.327,HARD,3,9472,3,24.706,21,0,30.55,41.125,23.652,305.0,2024-03-02T16:34:17.271000+00:00
27780,2024_1,ocon,56,97.415,HARD,3,9472,17,,25,0,31.133,42.224,24.058,,2024-03-02T16:34:21.985000+00:00
27781,2024_1,gasly,56,96.086,SOFT,4,9472,18,,12,0,30.888,41.288,23.91,295.0,2024-03-02T16:34:23.875000+00:00
27782,2024_1,leclerc,57,96.324,HARD,3,9472,4,38.268,22,0,30.856,41.655,23.813,,2024-03-02T16:34:30.893000+00:00
27783,2024_1,russell,57,96.44,HARD,3,9472,5,45.271,25,0,30.765,42.018,23.657,300.0,2024-03-02T16:34:38.198000+00:00
27784,2024_1,norris,57,96.582,HARD,3,9472,6,46.799,23,0,30.771,41.992,23.819,304.0,2024-03-02T16:34:39.417000+00:00
27785,2024_1,hamilton,57,96.138,HARD,3,9472,7,49.109,23,0,30.687,41.847,23.604,,2024-03-02T16:34:41.739000+00:00
27786,2024_1,piastri,57,95.92,HARD,3,9472,8,55.085,22,0,30.738,41.401,23.781,303.0,2024-03-02T16:34:47.748000+00:00
27787,2024_1,alonso,57,95.276,HARD,3,9472,9,74.534,15,0,30.59,41.134,23.552,,2024-03-02T16:35:07.138000+00:00
27788,2024_1,bottas,56,97.956,HARD,3,9472,19,,25,0,31.235,42.521,24.2,301.0,2024-03-02T16:35:12.822000+00:00
27789,2024_1,stroll,57,97.335,HARD,3,9472,10,90.804,29,0,30.994,42.237,24.104,,2024-03-02T16:35:23.428000+00:00
27790,2024_2,max_verstappen,1,95.831,MEDIUM,1,9480,1,0.0,0,0,36.294,29.707,29.83,298.0,2024-03-09T17:03:59.055000+00:00
27791,2024_2,leclerc,1,97.058,MEDIUM,1,9480,2,,0,0,37.556,29.838,29.664,307.0,2024-03-09T17:03:59.055000+00:00
27792,2024_2,perez,1,97.657,MEDIUM,1,9480,3,,0,0,38.025,29.831,29.801,306.0,2024-03-09T17:03:59.055000+00:00
27793,2024_2,alonso,1,98.889,MEDIUM,1,9480,4,,1,0,38.567,30.035,30.287,299.0,2024-03-09T17:03:59.055000+00:00
27794,2024_2,piastri,1,99.079,MEDIUM,1,9480,5,,0,0,38.912,30.007,30.16,304.0,2024-03-09T17:03:59.055000+00:00
27795,2024_2,norris,1,100.401,MEDIUM,1,9480,6,,0,0,40.117,30.023,30.261,300.0,2024-03-09T17:03:59.055000+00:00
27796,2024_2,hamilton,1,101.311,MEDIUM,1,9480,8,,0,0,40.961,30.084,30.266,312.0,2024-03-09T17:03:59.055000+00:00
27797,2024_2,russell,1,100.814,MEDIUM,1,9480,7,,0,0,40.387,29.989,30.438,314.0,2024-03-09T17:03:59.055000+00:00
27798,2024_2,tsunoda,1,103.036,MEDIUM,1,9480,9,,0,0,41.716,30.431,30.889,322.0,2024-03-09T17:03:59.055000+00:00
27799,2024_2,stroll,1,102.879,MEDIUM,1,9480,10,,1,0,41.125,30.865,30.889,306.0,2024-03-09T17:03:59.055000+00:00
27800,2024_2,albon,1,104.056,MEDIUM,1,9480,12,,0,0,42.415,30.767,30.874,307.0,2024-03-09T17:03:59.055000+00:00
27801,2024_2,kevin_magnussen,1,103.663,MEDIUM,1,9480,13,,0,0,42.23,30.722,30.711,311.0,2024-03-09T17:03:59.055000+00:00
27802,2024_2,ricciardo,1,104.89,MEDIUM,1,9480,14,,0,0,43.153,30.97,30.767,320.0,2024-03-09T17:03:59.055000+00:00
27803,2024_2,hulkenberg,1,104.237,MEDIUM,1,9480,15,,0,0,42.779,30.902,30.556,312.0,2024-03-09T17:03:59.055000+00:00
27804,2024_2,bottas,1,105.206,SOFT,1,9480,16,,0,0,43.4,31.227,30.579,320.0,2024-03-09T17:03:59.055000+00:00
27805,2024_2,bearman,1,103.106,SOFT,1,9480,11,,0,0,41.998,30.675,30.433,318.0,2024-03-09T17:03:59.055000+00:00
27806,2024_2,ocon,1,104.89,MEDIUM,1,9480,17,,0,0,43.271,31.206,30.413,319.0,2024-03-09T17:03:59.055000+00:00
27807,2024_2,gasly,1,121.917,MEDIUM,1,9480,18,,0,0,45.749,36.134,40.034,224.0,2024-03-09T17:03:59.055000+00:00
27808,2024_2,sargeant,1,105.819,MEDIUM,1,9480,19,,0,0,43.885,31.169,30.765,308.0,2024-03-09T17:03:59.055000+00:00
27809,2024_2,zhou,1,106.321,MEDIUM,1,9480,20,,0,0,44.624,30.973,30.724,312.0,2024-03-09T17:03:59.055000+00:00
27810,2024_2,max_verstappen,2,94.205,MEDIUM,1,9480,1,0.0,1,0,34.72,29.628,29.857,302.0,2024-03-09T17:05:34.885000+00:00
27811,2024_2,leclerc,2,94.179,MEDIUM,1,9480,2,1.176,1,0,34.757,29.603,29.819,304.0,2024-03-09T17:05:36.112000+00:00
27812,2024_2,perez,2,94.515,MEDIUM,1,9480,3,1.717,1,0,35.07,29.781,29.664,309.0,2024-03-09T17:05:36.711000+00:00
27813,2024_2,alonso,2,95.724,MEDIUM,1,9480,4,3.002,2,0,35.945,29.705,30.074,320.0,2024-03-09T17:05:37.943000+00:00
27814,2024_2,piastri,2,95.082,MEDIUM,1,9480,5,3.2,1,0,34.965,29.949,30.168,296.0,2024-03-09T17:05:38.133000+00:00
27815,2024_2,norris,2,95.246,MEDIUM,1,9480,6,4.421,1,0,35.355,29.959,29.932,307.0,2024-03-09T17:05:39.455000+00:00
27816,2024_2,russell,2,95.146,MEDIUM,1,9480,7,4.954,1,0,35.762,29.646,29.738,329.0,2024-03-09T17:05:39.868000+00:00
27817,2024_2,hamilton,2,95.541,MEDIUM,1,9480,8,5.395,1,0,36.082,29.801,29.658,332.0,2024-03-09T17:05:40.365000+00:00
27818,2024_2,stroll,2,96.094,MEDIUM,1,9480,9,6.924,2,0,35.771,30.16,30.163,307.0,2024-03-09T17:05:41.933000+00:00
27819,2024_2,tsunoda,2,96.873,MEDIUM,1,9480,10,7.026,1,0,36.61,30.236,30.027,322.0,2024-03-09T17:05:42.090000+00:00
27820,2024_2,bearman,2,97.415,SOFT,1,9480,11,7.116,1,0,37.634,29.937,29.844,327.0,2024-03-09T17:05:42.160000+00:00
27821,2024_2,kevin_magnussen,2,97.522,MEDIUM,1,9480,12,7.654,1,0,37.419,30.138,29.965,328.0,2024-03-09T17:05:42.717000+00:00
27822,2024_2,albon,2,97.553,MEDIUM,1,9480,13,8.121,1,0,37.27,30.174,30.109,326.0,2024-03-09T17:05:43.110000+00:00
27823,2024_2,hulkenberg,2,97.836,MEDIUM,1,9480,14,8.243,1,0,37.559,30.401,29.876,325.0,2024-03-09T17:05:43.291000+00:00
27824,2024_2,ricciardo,2,98.035,MEDIUM,1,9480,15,8.824,1,0,37.42,30.467,30.148,334.0,2024-03-09T17:05:43.944000+00:00
27825,2024_2,ocon,2,98.482,MEDIUM,1,9480,16,8.883,1,0,37.709,30.659,30.114,334.0,2024-03-09T17:05:43.944000+00:00
27826,2024_2,bottas,2,98.474,SOFT,1,9480,17,9.352,1,0,37.493,30.68,30.301,340.0,2024-03-09T17:05:44.260000+00:00
27827,2024_2,sargeant,2,98.418,MEDIUM,1,9480,18,9.955,1,0,37.303,30.722,30.393,341.0,2024-03-09T17:05:44.873000+00:00
27828,2024_2,zhou,2,98.539,MEDIUM,1,9480,19,10.316,1,0,37.329,30.946,30.264,329.0,2024-03-09T17:05:45.375000+00:00
27829,2024_2,gasly,2,,,,9480,20,21.963,,0,,,,,2024-03-09T17:06:00.971000+00:00
27830,2024_2,max_verstappen,3,94.043,MEDIUM,1,9480,1,0.0,2,0,34.53,29.621,29.892,302.0,2024-03-09T17:07:09.250000+00:00
27831,2024_2,leclerc,3,94.549,MEDIUM,1,9480,2,1.15,2,0,34.851,29.856,29.842,303.0,2024-03-09T17:07:10.280000+00:00
27832,2024_2,perez,3,94.055,MEDIUM,1,9480,3,2.027,2,0,34.799,29.603,29.653,324.0,2024-03-09T17:07:11.256000+00:00
27833,2024_2,piastri,3,94.379,MEDIUM,1,9480,4,4.077,2,0,34.586,29.726,30.067,299.0,2024-03-09T17:07:13.200000+00:00
27834,2024_2,alonso,3,94.439,MEDIUM,1,9480,5,4.521,3,0,35.214,29.443,29.782,324.0,2024-03-09T17:07:13.681000+00:00
27835,2024_2,norris,3,95.079,MEDIUM,1,9480,6,5.462,2,0,35.158,29.767,30.154,307.0,2024-03-09T17:07:14.651000+00:00
27836,2024_2,russell,3,95.219,MEDIUM,1,9480,7,5.895,2,0,35.737,29.727,29.755,327.0,2024-03-09T17:07:15.135000+00:00
27837,2024_2,hamilton,3,95.184,MEDIUM,1,9480,8,6.731,2,0,35.62,29.818,29.746,329.0,2024-03-09T17:07:15.871000+00:00
27838,2024_2,stroll,3,95.79,MEDIUM,1,9480,9,8.813,3,0,35.453,30.148,30.189,303.0,2024-03-09T17:07:18.074000+00:00
27839,2024_2,tsunoda,3,95.703,MEDIUM,1,9480,10,9.694,2,0,35.593,30.17,29.94,321.0,2024-03-09T17:07:18.870000+00:00
27840,2024_2,bearman,3,95.515,SOFT,1,9480,11,10.326,2,0,35.728,30.062,29.725,333.0,2024-03-09T17:07:19.454000+00:00
27841,2024_2,kevin_magnussen,3,95.85,MEDIUM,1,9480,12,10.971,2,0,35.815,30.103,29.932,326.0,2024-03-09T17:07:20.224000+00:00
27842,2024_2,albon,3,95.986,MEDIUM,1,9480,13,11.469,2,0,35.739,30.029,30.218,327.0,2024-03-09T17:07:20.685000+00:00
27843,2024_2,hulkenberg,3,96.382,MEDIUM,1,9480,14,11.874,2,0,36.146,30.285,29.951,328.0,2024-03-09T17:07:20.999000+00:00
27844,2024_2,ricciardo,3,96.766,MEDIUM,1,9480,15,12.654,2,0,36.44,30.303,30.023,322.0,2024-03-09T17:07:21.833000+00:00
27845,2024_2,ocon,3,96.92,MEDIUM,1,9480,16,13.16,2,0,36.32,30.427,30.173,328.0,2024-03-09T17:07:22.282000+00:00
27846,2024_2,bottas,3,96.966,SOFT,1,9480,17,13.621,2,0,36.222,30.52,30.224,325.0,2024-03-09T17:07:22.879000+00:00
27847,2024_2,sargeant,3,96.871,MEDIUM,1,9480,18,14.168,2,0,36.326,30.341,30.204,335.0,2024-03-09T17:07:23.293000+00:00
27848,2024_2,zhou,3,97.232,MEDIUM,1,9480,19,14.65,2,0,36.3,30.556,30.376,322.0,2024-03-09T17:07:23.826000+00:00
27849,2024_2,max_verstappen,4,93.754,MEDIUM,1,9480,1,0.0,3,0,34.416,29.541,29.797,303.0,2024-03-09T17:08:43.306000+00:00
27850,2024_2,leclerc,4,95.213,MEDIUM,1,9480,2,1.656,3,0,35.927,29.635,29.651,318.0,2024-03-09T17:08:44.924000+00:00
27851,2024_2,perez,4,94.046,MEDIUM,1,9480,3,2.039,3,0,34.751,29.57,29.725,306.0,2024-03-09T17:08:45.305000+00:00
27852,2024_2,piastri,4,94.589,MEDIUM,1,9480,4,4.413,3,0,34.81,29.76,30.019,299.0,2024-03-09T17:08:47.691000+00:00
27853,2024_2,alonso,4,94.746,MEDIUM,1,9480,5,4.917,4,0,35.313,29.54,29.893,323.0,2024-03-09T17:08:48.153000+00:00
27854,2024_2,norris,4,94.897,MEDIUM,1,9480,6,6.498,3,0,35.054,29.889,29.954,305.0,2024-03-09T17:08:49.750000+00:00
27855,2024_2,russell,4,95.033,MEDIUM,1,9480,7,7.071,3,0,35.522,29.747,29.764,328.0,2024-03-09T17:08:50.307000+00:00
27856,2024_2,hamilton,4,95.672,MEDIUM,1,9480,8,7.872,3,0,35.622,29.971,30.079,313.0,2024-03-09T17:08:51.131000+00:00
