id,session_key,driver_id,driver_number,position,number_of_laps,points,gap_to_leader,duration_seconds,dnf,dns,dsq
1,7953,max_verstappen,1,1,57,25.0,0,5636.736,0,0,0
2,7953,perez,11,2,57,18.0,11.987,5648.723,0,0,0
3,7953,alonso,14,3,57,15.0,38.637,5675.373,0,0,0
4,7953,sainz,55,4,57,12.0,48.052,5684.788,0,0,0
5,7953,hamilton,44,5,57,10.0,50.977,5687.713,0,0,0
6,7953,stroll,18,6,57,8.0,54.502,5691.238,0,0,0
7,7953,russell,63,7,57,6.0,55.873,5692.609,0,0,0
8,7953,bottas,77,8,57,4.0,72.647,5709.383,0,0,0
9,7953,gasly,10,9,57,2.0,73.753,5710.489,0,0,0
10,7953,albon,23,10,57,1.0,89.774,5726.51,0,0,0
11,7953,tsunoda,22,11,57,0.0,90.87,5727.606,0,0,0
12,7953,sargeant,2,12,56,0.0,+1 LAP,,0,0,0
13,7953,kevin_magnussen,20,13,56,0.0,+1 LAP,,0,0,0
14,7953,de_vries,21,14,56,0.0,+1 LAP,,0,0,0
15,7953,hulkenberg,27,15,56,0.0,+1 LAP,,0,0,0
16,7953,zhou,24,16,56,0.0,+1 LAP,,0,0,0
17,7953,norris,4,17,55,0.0,+2 LAPS,,0,0,0
18,7953,ocon,31,,41,0.0,,,1,0,0
19,7953,leclerc,16,,39,0.0,,,1,0,0
20,7953,piastri,81,,13,0.0,,,1,0,0
21,7779,perez,11,1,50,25.0,0,4874.894,0,0,0
22,7779,max_verstappen,1,2,50,0.0,5.355,4880.249,0,0,0
23,7779,alonso,14,3,50,15.0,20.728,4895.622,0,0,0
24,7779,russell,63,4,50,12.0,25.866,4900.76,0,0,0
25,7779,hamilton,44,5,50,10.0,31.065,4905.959,0,0,0
26,7779,sainz,55,6,50,8.0,35.876,4910.77,0,0,0
27,7779,leclerc,16,7,50,6.0,43.162,4918.056,0,0,0
28,7779,ocon,31,8,50,4.0,52.832,4927.726,0,0,0
29,7779,gasly,10,9,50,2.0,54.747,4929.641,0,0,0
30,7779,kevin_magnussen,20,10,50,1.0,64.826,4939.72,0,0,0
31,7779,tsunoda,22,11,50,0.0,67.494,4942.388,0,0,0
32,7779,hulkenberg,27,12,50,0.0,70.588,4945.482,0,0,0
33,7779,zhou,24,13,50,0.0,76.06,4950.954,0,0,0
34,7779,de_vries,21,14,50,0.0,77.478,4952.372,0,0,0
35,7779,piastri,81,15,50,0.0,85.021,4959.915,0,0,0
36,7779,sargeant,2,16,50,0.0,86.293,4961.187,0,0,0
37,7779,norris,4,17,50,0.0,86.445,4961.339,0,0,0
38,7779,bottas,77,18,49,0.0,+1 LAP,,0,0,0
39,7779,albon,23,,27,0.0,,,1,0,0
40,7779,stroll,18,,16,0.0,,,1,0,0
41,7787,max_verstappen,1,1,58,25.0,0,9158.371,0,0,0
42,7787,hamilton,44,2,58,18.0,0.179,9158.55,0,0,0
43,7787,alonso,14,3,58,15.0,0.769,9159.14,0,0,0
44,7787,stroll,18,4,58,12.0,3.082,9161.453,0,0,0
45,7787,perez,11,5,58,11.0,3.32,9161.691,0,0,0
46,7787,norris,4,6,58,8.0,3.701,9162.072,0,0,0
47,7787,hulkenberg,27,7,58,6.0,4.939,9163.31,0,0,0
48,7787,piastri,81,8,58,4.0,5.382,9163.753,0,0,0
49,7787,zhou,24,9,58,2.0,5.713,9164.084,0,0,0
50,7787,tsunoda,22,10,58,1.0,6.052,9164.423,0,0,0
51,7787,bottas,77,11,58,0.0,6.513,9164.884,0,0,0
52,7787,sainz,55,12,58,0.0,6.594,9164.965,0,0,0
53,7787,gasly,10,13,56,0.0,,,1,0,0
54,7787,ocon,31,14,56,0.0,,,1,0,0
55,7787,de_vries,21,15,56,0.0,,,1,0,0
56,7787,sargeant,2,16,56,0.0,,,1,0,0
57,7787,kevin_magnussen,20,17,52,0.0,,,1,0,0
58,7787,russell,63,,17,0.0,,,1,0,0
59,7787,albon,23,,6,0.0,,,1,0,0
60,7787,leclerc,16,,0,0.0,,,1,0,0
61,9069,perez,11,1,17,8.0,0,1997.667,0,0,0
62,9069,leclerc,16,2,17,7.0,4.463,2002.13,0,0,0
63,9069,max_verstappen,1,3,17,6.0,5.065,2002.732,0,0,0
64,9069,russell,63,4,17,5.0,8.532,2006.199,0,0,0
65,9069,sainz,55,5,17,4.0,10.388,2008.055,0,0,0
66,9069,alonso,14,6,17,3.0,11.613,2009.28,0,0,0
67,9069,hamilton,44,7,17,2.0,16.503,2014.17,0,0,0
68,9069,stroll,18,8,17,1.0,18.417,2016.084,0,0,0
69,9069,albon,23,9,17,0.0,21.757,2019.424,0,0,0
70,9069,piastri,81,10,17,0.0,22.851,2020.518,0,0,0
71,9069,kevin_magnussen,20,11,17,0.0,27.99,2025.657,0,0,0
72,9069,zhou,24,12,17,0.0,34.602,2032.269,0,0,0
73,9069,gasly,10,13,17,0.0,36.918,2034.585,0,0,0
74,9069,de_vries,21,14,17,0.0,41.626,2039.293,0,0,0
75,9069,hulkenberg,27,15,17,0.0,48.587,2046.254,0,0,0
76,9069,bottas,77,16,17,0.0,49.917,2047.584,0,0,0
77,9069,norris,4,17,17,0.0,51.104,2048.771,0,0,0
78,9069,ocon,31,18,17,0.0,60.621,2058.288,0,0,0
79,9069,tsunoda,22,,2,0.0,,,1,0,0
80,9070,perez,11,1,51,25.0,0,5562.436,0,0,0
81,9070,max_verstappen,1,2,51,18.0,2.137,5564.573,0,0,0
82,9070,leclerc,16,3,51,15.0,21.217,5583.653,0,0,0
83,9070,alonso,14,4,51,12.0,22.024,5584.46,0,0,0
84,9070,sainz,55,5,51,10.0,45.491,5607.927,0,0,0
85,9070,hamilton,44,6,51,8.0,46.145,5608.581,0,0,0
86,9070,stroll,18,7,51,6.0,51.617,5614.053,0,0,0
87,9070,russell,63,8,51,5.0,74.24,5636.676,0,0,0
88,9070,norris,4,9,51,2.0,80.376,5642.812,0,0,0
89,9070,tsunoda,22,10,51,1.0,83.862,5646.298,0,0,0
90,9070,piastri,81,11,51,0.0,86.501,5648.937,0,0,0
91,9070,albon,23,12,51,0.0,88.623,5651.059,0,0,0
92,9070,kevin_magnussen,20,13,51,0.0,89.729,5652.165,0,0,0
93,9070,gasly,10,14,51,0.0,91.332,5653.768,0,0,0
94,9070,ocon,31,15,51,0.0,97.794,5660.23,0,0,0
95,9070,sargeant,2,16,51,0.0,100.943,5663.379,0,0,0
96,9070,hulkenberg,27,17,50,0.0,+1 LAP,,0,0,0
97,9070,bottas,77,18,50,0.0,+1 LAP,,0,0,0
98,9070,zhou,24,,36,0.0,,,1,0,0
99,9070,de_vries,21,,9,0.0,,,1,0,0
100,9078,max_verstappen,1,1,57,26.0,0,5258.241,0,0,0
101,9078,perez,11,2,57,18.0,5.384,5263.625,0,0,0
102,9078,alonso,14,3,57,15.0,26.305,5284.546,0,0,0
103,9078,russell,63,4,57,12.0,33.229,5291.47,0,0,0
104,9078,sainz,55,5,57,10.0,42.511,5300.752,0,0,0
105,9078,hamilton,44,6,57,8.0,51.249,5309.49,0,0,0
106,9078,leclerc,16,7,57,6.0,52.988,5311.229,0,0,0
107,9078,gasly,10,8,57,4.0,55.67,5313.911,0,0,0
108,9078,ocon,31,9,57,2.0,58.123,5316.364,0,0,0
109,9078,kevin_magnussen,20,10,57,1.0,62.945,5321.186,0,0,0
110,9078,tsunoda,22,11,57,0.0,64.309,5322.55,0,0,0
111,9078,stroll,18,12,57,0.0,64.754,5322.995,0,0,0
112,9078,bottas,77,13,57,0.0,71.637,5329.878,0,0,0
113,9078,albon,23,14,57,0.0,72.861,5331.102,0,0,0
114,9078,hulkenberg,27,15,57,0.0,74.95,5333.191,0,0,0
115,9078,zhou,24,16,57,0.0,78.44,5336.681,0,0,0
116,9078,norris,4,17,57,0.0,87.717,5345.958,0,0,0
117,9078,de_vries,21,18,57,0.0,88.949,5347.19,0,0,0
118,9078,piastri,81,19,56,0.0,+1 LAP,,0,0,0
119,9078,sargeant,2,20,56,0.0,+1 LAP,,0,0,0
120,9094,max_verstappen,1,1,78,25.0,0,6531.98,0,0,0
121,9094,alonso,14,2,78,18.0,27.921,6559.901,0,0,0
122,9094,ocon,31,3,78,15.0,36.99,6568.97,0,0,0
123,9094,hamilton,44,4,78,13.0,39.062,6571.042,0,0,0
124,9094,russell,63,5,78,10.0,56.284,6588.264,0,0,0
125,9094,leclerc,16,6,78,8.0,61.89,6593.87,0,0,0
126,9094,gasly,10,7,78,6.0,62.362,6594.342,0,0,0
127,9094,sainz,55,8,78,4.0,63.391,6595.371,0,0,0
128,9094,norris,4,9,77,2.0,+1 LAP,,0,0,0
129,9094,piastri,81,10,77,1.0,+1 LAP,,0,0,0
130,9094,bottas,77,11,77,0.0,+1 LAP,,0,0,0
131,9094,de_vries,21,12,77,0.0,+1 LAP,,0,0,0
132,9094,zhou,24,13,77,0.0,+1 LAP,,0,0,0
133,9094,albon,23,14,77,0.0,+1 LAP,,0,0,0
134,9094,tsunoda,22,15,76,0.0,+2 LAPS,,0,0,0
135,9094,perez,11,16,76,0.0,+2 LAPS,,0,0,0
136,9094,hulkenberg,27,17,76,0.0,+2 LAPS,,0,0,0
137,9094,sargeant,2,18,76,0.0,+2 LAPS,,0,0,0
138,9094,kevin_magnussen,20,19,70,0.0,,,1,0,0
139,9094,stroll,18,,53,0.0,,,1,0,0
140,9102,max_verstappen,1,1,66,26.0,0,5277.94,0,0,0
141,9102,hamilton,44,2,66,18.0,24.09,5302.03,0,0,0
142,9102,russell,63,3,66,15.0,32.389,5310.329,0,0,0
143,9102,perez,11,4,66,12.0,35.812,5313.752,0,0,0
144,9102,sainz,55,5,66,10.0,45.698,5323.638,0,0,0
145,9102,stroll,18,6,66,8.0,63.32,5341.26,0,0,0
146,9102,alonso,14,7,66,6.0,64.127,5342.067,0,0,0
147,9102,ocon,31,8,66,4.0,69.242,5347.182,0,0,0
148,9102,zhou,24,9,66,2.0,71.878,5349.818,0,0,0
149,9102,gasly,10,10,66,1.0,73.53,5351.47,0,0,0
150,9102,leclerc,16,11,66,0.0,74.419,5352.359,0,0,0
151,9102,tsunoda,22,12,66,0.0,75.416,5353.356,0,0,0
152,9102,piastri,81,13,65,0.0,+1 LAP,,0,0,0
153,9102,de_vries,21,14,65,0.0,+1 LAP,,0,0,0
154,9102,hulkenberg,27,15,65,0.0,+1 LAP,,0,0,0
155,9102,albon,23,16,65,0.0,+1 LAP,,0,0,0
156,9102,norris,4,17,65,0.0,+1 LAP,,0,0,0
157,9102,kevin_magnussen,20,18,65,0.0,+1 LAP,,0,0,0
158,9102,bottas,77,19,65,0.0,+1 LAP,,0,0,0
159,9102,sargeant,2,20,65,0.0,+1 LAP,,0,0,0
160,9110,max_verstappen,1,1,70,25.0,0,5638.348,0,0,0
161,9110,alonso,14,2,70,18.0,9.57,5647.918,0,0,0
162,9110,hamilton,44,3,70,15.0,14.168,5652.516,0,0,0
163,9110,leclerc,16,4,70,12.0,18.648,5656.996,0,0,0
164,9110,sainz,55,5,70,10.0,21.54,5659.888,0,0,0
165,9110,perez,11,6,70,9.0,51.028,5689.376,0,0,0
166,9110,albon,23,7,70,6.0,60.813,5699.161,0,0,0
167,9110,ocon,31,8,70,4.0,61.692,5700.04,0,0,0
168,9110,stroll,18,9,70,2.0,64.402,5702.75,0,0,0
169,9110,bottas,77,10,70,1.0,64.432,5702.78,0,0,0
170,9110,piastri,81,11,70,0.0,65.101,5703.449,0,0,0
171,9110,gasly,10,12,70,0.0,65.249,5703.597,0,0,0
172,9110,norris,4,13,70,0.0,68.363,5706.711,0,0,0
173,9110,tsunoda,22,14,70,0.0,73.423,5711.771,0,0,0
174,9110,hulkenberg,27,15,69,0.0,+1 LAP,,0,0,0
175,9110,zhou,24,16,69,0.0,+1 LAP,,0,0,0
176,9110,kevin_magnussen,20,17,69,0.0,+1 LAP,,0,0,0
177,9110,de_vries,21,18,69,0.0,+1 LAP,,0,0,0
178,9110,russell,63,,53,0.0,,,1,0,0
179,9110,sargeant,2,,6,0.0,,,1,0,0
180,9117,max_verstappen,1,1,24,8.0,0,1826.73,0,0,0
181,9117,perez,11,2,24,7.0,21.048,1847.778,0,0,0
182,9117,sainz,55,3,24,6.0,23.088,1849.818,0,0,0
183,9117,stroll,18,4,24,5.0,29.703,1856.433,0,0,0
184,9117,alonso,14,5,24,4.0,30.109,1856.839,0,0,0
185,9117,hulkenberg,27,6,24,3.0,31.297,1858.027,0,0,0
186,9117,ocon,31,7,24,2.0,36.602,1863.332,0,0,0
187,9117,russell,63,8,24,1.0,36.611,1863.341,0,0,0
188,9117,norris,4,9,24,0.0,38.608,1865.338,0,0,0
189,9117,hamilton,44,10,24,0.0,46.375,1873.105,0,0,0
190,9117,piastri,81,11,24,0.0,49.807,1876.537,0,0,0
191,9117,leclerc,16,12,24,0.0,50.789,1877.519,0,0,0
192,9117,albon,23,13,24,0.0,52.848,1879.578,0,0,0
193,9117,kevin_magnussen,20,14,24,0.0,56.593,1883.323,0,0,0
194,9117,gasly,10,15,24,0.0,57.652,1884.382,0,0,0
195,9117,tsunoda,22,16,24,0.0,64.822,1891.552,0,0,0
196,9117,de_vries,21,17,24,0.0,65.617,1892.347,0,0,0
197,9117,sargeant,2,18,24,0.0,66.059,1892.789,0,0,0
198,9117,zhou,24,19,24,0.0,70.825,1897.555,0,0,0
199,9117,bottas,77,20,24,0.0,76.435,1903.165,0,0,0
200,9118,max_verstappen,1,1,71,26.0,0,5133.607,0,0,0
201,9118,leclerc,16,2,71,18.0,5.155,5138.762,0,0,0
202,9118,perez,11,3,71,15.0,17.188,5150.795,0,0,0
203,9118,norris,4,4,71,12.0,26.327,5159.934,0,0,0
204,9118,alonso,14,5,71,10.0,30.317,5163.924,0,0,0
205,9118,sainz,55,6,71,8.0,31.377,5164.984,0,0,0
206,9118,russell,63,7,71,6.0,48.403,5182.01,0,0,0
207,9118,hamilton,44,8,71,4.0,49.196,5182.803,0,0,0
208,9118,stroll,18,9,71,2.0,59.043,5192.65,0,0,0
209,9118,gasly,10,10,71,1.0,67.667,5201.274,0,0,0
210,9118,albon,23,11,71,0.0,79.767,5213.374,0,0,0
211,9118,zhou,24,12,70,0.0,+1 LAP,,0,0,0
212,9118,sargeant,2,13,70,0.0,+1 LAP,,0,0,0
213,9118,ocon,31,14,70,0.0,+1 LAP,,0,0,0
214,9118,bottas,77,15,70,0.0,+1 LAP,,0,0,0
215,9118,piastri,81,16,70,0.0,+1 LAP,,0,0,0
216,9118,de_vries,21,17,70,0.0,+1 LAP,,0,0,0
217,9118,kevin_magnussen,20,18,70,0.0,+1 LAP,,0,0,0
218,9118,tsunoda,22,19,70,0.0,+1 LAP,,0,0,0
219,9118,hulkenberg,27,,12,0.0,,,1,0,0
220,9126,max_verstappen,1,1,52,26.0,0,5116.938,0,0,0
221,9126,norris,4,2,52,18.0,3.798,5120.736,0,0,0
222,9126,hamilton,44,3,52,15.0,6.783,5123.721,0,0,0
223,9126,piastri,81,4,52,12.0,7.776,5124.714,0,0,0
224,9126,russell,63,5,52,10.0,11.206,5128.144,0,0,0
225,9126,perez,11,6,52,8.0,12.882,5129.82,0,0,0
226,9126,alonso,14,7,52,6.0,17.193,5134.131,0,0,0
227,9126,albon,23,8,52,4.0,17.878,5134.816,0,0,0
228,9126,leclerc,16,9,52,2.0,18.689,5135.627,0,0,0
229,9126,sainz,55,10,52,1.0,19.448,5136.386,0,0,0
230,9126,sargeant,2,11,52,0.0,23.632,5140.57,0,0,0
231,9126,bottas,77,12,52,0.0,25.83,5142.768,0,0,0
232,9126,hulkenberg,27,13,52,0.0,26.663,5143.601,0,0,0
233,9126,stroll,18,14,52,0.0,27.483,5144.421,0,0,0
234,9126,zhou,24,15,52,0.0,29.82,5146.758,0,0,0
235,9126,tsunoda,22,16,52,0.0,31.225,5148.163,0,0,0
236,9126,de_vries,21,17,52,0.0,33.128,5150.066,0,0,0
237,9126,gasly,10,18,46,0.0,,,1,0,0
238,9126,kevin_magnussen,20,,31,0.0,,,1,0,0
239,9126,ocon,31,,9,0.0,,,1,0,0
240,9133,max_verstappen,1,1,70,26.0,0,5888.634,0,0,0
241,9133,norris,4,2,70,18.0,33.731,5922.365,0,0,0
242,9133,perez,11,3,70,15.0,37.603,5926.237,0,0,0
243,9133,hamilton,44,4,70,12.0,39.134,5927.768,0,0,0
244,9133,piastri,81,5,70,10.0,62.572,5951.206,0,0,0
245,9133,russell,63,6,70,8.0,65.825,5954.459,0,0,0
246,9133,leclerc,16,7,70,6.0,70.317,5958.951,0,0,0
247,9133,sainz,55,8,70,4.0,71.073,5959.707,0,0,0
248,9133,alonso,14,9,70,2.0,75.709,5964.343,0,0,0
249,9133,stroll,18,10,69,1.0,+1 LAP,,0,0,0
250,9133,albon,23,11,69,0.0,+1 LAP,,0,0,0
251,9133,bottas,77,12,69,0.0,+1 LAP,,0,0,0
252,9133,ricciardo,3,13,69,0.0,+1 LAP,,0,0,0
253,9133,hulkenberg,27,14,69,0.0,+1 LAP,,0,0,0
254,9133,tsunoda,22,15,69,0.0,+1 LAP,,0,0,0
255,9133,zhou,24,16,69,0.0,+1 LAP,,0,0,0
256,9133,kevin_magnussen,20,17,69,0.0,+1 LAP,,0,0,0
257,9133,sargeant,2,18,67,0.0,,,1,0,0
258,9133,ocon,31,,2,0.0,,,1,0,0
259,9133,gasly,10,,1,0.0,,,1,0,0
260,9140,max_verstappen,1,1,11,8.0,0,1498.433,0,0,0
261,9140,piastri,81,2,11,7.0,6.677,1505.11,0,0,0
262,9140,gasly,10,3,11,6.0,10.733,1509.166,0,0,0
263,9140,sainz,55,4,11,5.0,12.648,1511.081,0,0,0
264,9140,leclerc,16,5,11,4.0,15.016,1513.449,0,0,0
265,9140,norris,4,6,11,3.0,16.052,1514.485,0,0,0
266,9140,hamilton,44,7,11,2.0,16.757,1515.19,0,0,0
267,9140,russell,63,8,11,1.0,16.822,1515.255,0,0,0
268,9140,ocon,31,9,11,0.0,22.41,1520.843,0,0,0
269,9140,ricciardo,3,10,11,0.0,22.806,1521.239,0,0,0
270,9140,stroll,18,11,11,0.0,25.007,1523.44,0,0,0
271,9140,albon,23,12,11,0.0,26.303,1524.736,0,0,0
272,9140,bottas,77,13,11,0.0,27.006,1525.439,0,0,0
273,9140,kevin_magnussen,20,14,11,0.0,32.986,1531.419,0,0,0
274,9140,zhou,24,15,11,0.0,36.342,1534.775,0,0,0
275,9140,sargeant,2,16,11,0.0,37.571,1536.004,0,0,0
276,9140,hulkenberg,27,17,11,0.0,37.827,1536.26,0,0,0
277,9140,tsunoda,22,18,11,0.0,39.267,1537.7,0,0,0
278,9140,perez,11,,8,0.0,,,1,0,0
279,9140,alonso,14,,2,0.0,,,1,0,0
280,9141,max_verstappen,1,1,44,25.0,0,4950.45,0,0,0
281,9141,perez,11,2,44,18.0,22.305,4972.755,0,0,0
282,9141,leclerc,16,3,44,15.0,32.259,4982.709,0,0,0
283,9141,hamilton,44,4,44,13.0,49.671,5000.121,0,0,0
284,9141,alonso,14,5,44,10.0,56.184,5006.634,0,0,0
285,9141,russell,63,6,44,8.0,63.101,5013.551,0,0,0
286,9141,norris,4,7,44,6.0,73.719,5024.169,0,0,0
287,9141,ocon,31,8,44,4.0,74.719,5025.169,0,0,0
288,9141,stroll,18,9,44,2.0,79.34,5029.79,0,0,0
289,9141,tsunoda,22,10,44,1.0,80.221,5030.671,0,0,0
290,9141,gasly,10,11,44,0.0,83.084,5033.534,0,0,0
291,9141,bottas,77,12,44,0.0,85.191,5035.641,0,0,0
292,9141,zhou,24,13,44,0.0,95.441,5045.891,0,0,0
293,9141,albon,23,14,44,0.0,96.184,5046.634,0,0,0
294,9141,kevin_magnussen,20,15,44,0.0,101.754,5052.204,0,0,0
295,9141,ricciardo,3,16,44,0.0,103.071,5053.521,0,0,0
296,9141,sargeant,2,17,44,0.0,104.476,5054.926,0,0,0
297,9141,hulkenberg,27,18,44,0.0,110.45,5060.9,0,0,0
298,9141,sainz,55,,23,0.0,,,1,0,0
299,9141,piastri,81,,0,0.0,,,1,0,0
300,9149,max_verstappen,1,1,72,25.0,0,8644.411,0,0,0
301,9149,alonso,14,2,72,19.0,3.744,8648.155,0,0,0
302,9149,gasly,10,3,72,15.0,7.058,8651.469,0,0,0
303,9149,perez,11,4,72,12.0,10.068,8654.479,0,0,0
304,9149,sainz,55,5,72,10.0,12.541,8656.952,0,0,0
305,9149,hamilton,44,6,72,8.0,13.209,8657.62,0,0,0
306,9149,norris,4,7,72,6.0,13.232,8657.643,0,0,0
307,9149,albon,23,8,72,4.0,15.155,8659.566,0,0,0
308,9149,piastri,81,9,72,2.0,16.58,8660.991,0,0,0
309,9149,ocon,31,10,72,1.0,18.346,8662.757,0,0,0
310,9149,stroll,18,11,72,0.0,20.087,8664.498,0,0,0
311,9149,hulkenberg,27,12,72,0.0,20.84,8665.251,0,0,0
312,9149,lawson,40,13,72,0.0,26.147,8670.558,0,0,0
313,9149,bottas,77,14,72,0.0,27.388,8671.799,0,0,0
314,9149,tsunoda,22,15,72,0.0,29.893,8674.304,0,0,0
315,9149,kevin_magnussen,20,16,72,0.0,31.41,8675.821,0,0,0
316,9149,russell,63,17,72,0.0,55.754,8700.165,0,0,0
317,9149,zhou,24,,62,0.0,,,1,0,0
318,9149,leclerc,16,,41,0.0,,,1,0,0
319,9149,sargeant,2,,14,0.0,,,1,0,0
320,9157,max_verstappen,1,1,51,25.0,0,4421.143,0,0,0
321,9157,perez,11,2,51,18.0,6.064,4427.207,0,0,0
322,9157,sainz,55,3,51,15.0,11.193,4432.336,0,0,0
323,9157,leclerc,16,4,51,12.0,11.377,4432.52,0,0,0
324,9157,russell,63,5,51,10.0,23.028,4444.171,0,0,0
325,9157,hamilton,44,6,51,8.0,42.679,4463.822,0,0,0
326,9157,albon,23,7,51,6.0,45.106,4466.249,0,0,0
327,9157,norris,4,8,51,4.0,45.449,4466.592,0,0,0
328,9157,alonso,14,9,51,2.0,46.294,4467.437,0,0,0
329,9157,bottas,77,10,51,1.0,64.056,4485.199,0,0,0
330,9157,lawson,40,11,51,0.0,70.638,4491.781,0,0,0
331,9157,piastri,81,12,51,0.0,73.074,4494.217,0,0,0
332,9157,sargeant,2,13,51,0.0,78.557,4499.7,0,0,0
333,9157,zhou,24,14,51,0.0,80.164,4501.307,0,0,0
334,9157,gasly,10,15,51,0.0,82.51,4503.653,0,0,0
335,9157,stroll,18,16,51,0.0,87.266,4508.409,0,0,0
336,9157,hulkenberg,27,17,50,0.0,+1 LAP,,0,0,0
337,9157,kevin_magnussen,20,18,50,0.0,+1 LAP,,0,0,0
338,9157,ocon,31,,39,0.0,,,1,0,0
339,9157,tsunoda,22,,0,0.0,,,0,1,0
340,9165,sainz,55,1,62,25.0,0,6397.418,0,0,0
341,9165,norris,4,2,62,18.0,0.812,6398.23,0,0,0
342,9165,hamilton,44,3,62,16.0,1.269,6398.687,0,0,0
343,9165,leclerc,16,4,62,12.0,21.177,6418.595,0,0,0
344,9165,max_verstappen,1,5,62,10.0,21.441,6418.859,0,0,0
345,9165,gasly,10,6,62,8.0,38.441,6435.859,0,0,0
346,9165,piastri,81,7,62,6.0,41.479,6438.897,0,0,0
347,9165,perez,11,8,62,4.0,59.534,6456.952,0,0,0
348,9165,lawson,40,9,62,2.0,65.918,6463.336,0,0,0
349,9165,kevin_magnussen,20,10,62,1.0,72.116,6469.534,0,0,0
350,9165,albon,23,11,62,0.0,73.417,6470.835,0,0,0
351,9165,zhou,24,12,62,0.0,83.649,6481.067,0,0,0
352,9165,hulkenberg,27,13,62,0.0,86.201,6483.619,0,0,0
353,9165,sargeant,2,14,62,0.0,86.889,6484.307,0,0,0
354,9165,alonso,14,15,62,0.0,87.603,6485.021,0,0,0
355,9165,russell,63,16,61,0.0,,,1,0,0
356,9165,bottas,77,,51,0.0,,,1,0,0
357,9165,ocon,31,,42,0.0,,,1,0,0
358,9165,tsunoda,22,,0,0.0,,,1,0,0
359,9173,max_verstappen,1,1,53,26.0,0,5458.421,0,0,0
360,9173,norris,4,2,53,18.0,19.387,5477.808,0,0,0
361,9173,piastri,81,3,53,15.0,36.494,5494.915,0,0,0
362,9173,leclerc,16,4,53,12.0,43.998,5502.419,0,0,0
363,9173,hamilton,44,5,53,10.0,49.376,5507.797,0,0,0
364,9173,sainz,55,6,53,8.0,50.221,5508.642,0,0,0
365,9173,russell,63,7,53,6.0,57.659,5516.08,0,0,0
366,9173,alonso,14,8,53,4.0,74.725,5533.146,0,0,0
367,9173,ocon,31,9,53,2.0,79.678,5538.099,0,0,0
368,9173,gasly,10,10,53,1.0,83.155,5541.576,0,0,0
369,9173,lawson,40,11,52,0.0,+1 LAP,,0,0,0
370,9173,tsunoda,22,12,52,0.0,+1 LAP,,0,0,0
371,9173,zhou,24,13,52,0.0,+1 LAP,,0,0,0
372,9173,hulkenberg,27,14,52,0.0,+1 LAP,,0,0,0
373,9173,kevin_magnussen,20,15,52,0.0,+1 LAP,,0,0,0
374,9173,albon,23,,26,0.0,,,1,0,0
375,9173,sargeant,2,,22,0.0,,,1,0,0
376,9173,stroll,18,,20,0.0,,,1,0,0
377,9173,perez,11,,15,0.0,,,1,0,0
378,9173,bottas,77,,7,0.0,,,1,0,0
379,9220,piastri,81,1,19,8.0,0,2101.297,0,0,0
380,9220,max_verstappen,1,2,19,7.0,1.871,2103.168,0,0,0
381,9220,norris,4,3,19,6.0,8.497,2109.794,0,0,0
382,9220,russell,63,4,19,5.0,11.036,2112.333,0,0,0
383,9220,hamilton,44,5,19,4.0,17.314,2118.611,0,0,0
384,9220,sainz,55,6,19,3.0,18.806,2120.103,0,0,0
385,9220,albon,23,7,19,2.0,19.864,2121.161,0,0,0
386,9220,alonso,14,8,19,1.0,21.18,2122.477,0,0,0
387,9220,gasly,10,9,19,0.0,21.742,2123.039,0,0,0
388,9220,bottas,77,10,19,0.0,22.208,2123.505,0,0,0
389,9220,tsunoda,22,11,19,0.0,22.863,2124.16,0,0,0
390,9220,leclerc,16,12,19,0.0,24.86,2126.157,0,0,0
391,9220,kevin_magnussen,20,13,19,0.0,24.97,2126.267,0,0,0
392,9220,zhou,24,14,19,0.0,26.868,2128.165,0,0,0
393,9220,stroll,18,15,19,0.0,29.523,2130.82,0,0,0
394,9220,hulkenberg,27,,11,0.0,,,1,0,0
395,9220,ocon,31,,10,0.0,,,1,0,0
396,9220,perez,11,,10,0.0,,,1,0,0
397,9220,sargeant,2,,2,0.0,,,1,0,0
398,9220,lawson,40,,0,0.0,,,1,0,0
399,9221,max_verstappen,1,1,57,26.0,0,5259.168,0,0,0
400,9221,piastri,81,2,57,18.0,4.833,5264.001,0,0,0
401,9221,norris,4,3,57,15.0,5.969,5265.137,0,0,0
402,9221,russell,63,4,57,12.0,34.119,5293.287,0,0,0
403,9221,leclerc,16,5,57,10.0,38.976,5298.144,0,0,0
404,9221,alonso,14,6,57,8.0,49.032,5308.2,0,0,0
405,9221,ocon,31,7,57,6.0,62.39,5321.558,0,0,0
406,9221,bottas,77,8,57,4.0,66.563,5325.731,0,0,0
407,9221,zhou,24,9,57,2.0,76.127,5335.295,0,0,0
408,9221,perez,11,10,57,1.0,80.181,5339.349,0,0,0
409,9221,stroll,18,11,57,0.0,81.652,5340.82,0,0,0
410,9221,gasly,10,12,57,0.0,82.3,5341.468,0,0,0
411,9221,albon,23,13,57,0.0,91.014,5350.182,0,0,0
412,9221,kevin_magnussen,20,14,56,0.0,+1 LAP,,0,0,0
413,9221,tsunoda,22,15,56,0.0,+1 LAP,,0,0,0
414,9221,hulkenberg,27,16,56,0.0,+1 LAP,,0,0,0
415,9221,lawson,40,17,56,0.0,+1 LAP,,0,0,0
416,9221,sargeant,2,,40,0.0,,,1,0,0
417,9221,hamilton,44,,0,0.0,,,1,0,0
